tiempo,PMV_0001,PPD_0001,PMV_001,PPD_001,PMV_01,PPD_01,PMV_003,PPD_003
2019-06-15 10:40:00,0.6810452215776754,14.74927737981973,0.4432655602007526,9.09922857925973,-0.0058708343881802,5.000713478953912,0.2906751614765627,6.755347924544822
2019-06-15 10:50:00,0.7265835633444977,16.11075661252238,0.4706317776090032,9.624942382754128,-0.0208048115486004,5.008960182418846,0.2964521570303397,6.826064336357774
2019-06-15 11:00:00,0.7818035658428496,17.881246826308768,0.5326297736997567,10.935459130443876,0.1258741957013001,5.328216572811044,0.3763222753230318,7.9487249083621805
2019-06-15 11:10:00,0.8263933194705178,19.40558529126021,0.5729020207897401,11.875868390045412,0.141235357364411,5.413287547679857,0.4096681356705596,8.497823331954422
2019-06-15 11:20:00,0.8849126495926056,21.532440763242835,0.6323735512257367,13.393275117124375,0.239130648315346,6.18666850150602,0.4777877425106677,9.76773127041828
2019-06-15 11:30:00,0.9352992317272116,23.476143341144137,0.672921405829239,14.51581194671546,0.2440494279904337,6.236111663640131,0.5067833923538878,10.36892491516322
2019-06-15 11:40:00,0.9697374650054658,24.86293324709452,0.6983214328203105,15.255255678029414,0.2597096818741811,6.400299118511597,0.5242237491336049,10.74803282376952
2019-06-15 11:50:00,1.035681130639276,27.64592276705514,0.7671675711080906,17.39928296829399,0.3685091868829905,7.826935509759949,0.6037124873084675,12.642830905712458
2019-06-15 12:00:00,1.0788629861405024,29.555314090797964,0.8018801386940617,18.55718008626629,0.3757479820469427,7.939684246531044,0.6289068695855751,13.300610609241248
2019-06-15 12:10:00,1.1503273974764667,32.856706409815345,0.8579884899903317,20.5362555806243,0.4000264798127194,8.334170138790327,0.6718489561783525,14.48520487473165
2019-06-15 12:20:00,1.1932333903898584,34.91742923257806,0.8993266821944288,22.07797810761797,0.435380119803081,8.953725190334026,0.7113316041446414,15.644799980311577
2019-06-15 12:30:00,1.245150111871275,37.482425455464536,0.9415732844595865,23.72530748123519,0.4456195827680198,9.143183343195972,0.7435282778131947,16.640159400257048
2019-06-15 12:40:00,1.296997417976171,40.11406544016624,0.9928594348767792,25.819959108663824,0.5615349146498549,11.60330896836912,0.8070197947928502,18.73296526907555
2019-06-15 12:50:00,1.355960860006109,43.17994875118405,1.0471599545380492,28.146940208258442,0.6234022073090151,13.154542135874609,0.8622099045430571,20.6904691982309
