tiempo,PMV_0001,PPD_0001,PMV_001,PPD_001,PMV_01,PPD_01,PMV_003,PPD_003
2019-05-27 02:30:00,-28.18277066356745,100.0,-30.331919633041007,100.0,-33.612683228722126,100.0,-31.318895839603787,100.0
2019-05-27 02:40:00,-28.38659528836378,100.0,-30.344938310437616,100.0,-32.67755736215168,100.0,-31.070715204017517,100.0
2019-05-27 02:50:00,-28.565990491250677,100.0,-30.403301262489908,100.0,-32.60862639439962,100.0,-31.01936403354266,100.0
2019-05-27 03:00:00,-28.967133229852724,100.0,-31.0478874063994,100.0,-34.597079114483456,100.0,-32.12139065298434,100.0
2019-05-27 03:10:00,-29.10246289712468,100.0,-31.11576194875355,100.0,-34.59042706523688,100.0,-32.073730590462496,100.0
2019-05-27 03:20:00,-29.16711156331185,100.0,-30.97242885738968,100.0,-33.53451887888092,100.0,-31.602889977565464,100.0
2019-05-27 03:30:00,-29.37096354291349,100.0,-31.071387367977117,100.0,-33.52044292950925,100.0,-31.59257781660872,100.0
2019-05-27 03:40:00,-29.53398274416875,100.0,-31.20560859730641,100.0,-33.36182342010665,100.0,-31.73582521255636,100.0
2019-05-27 03:50:00,-29.791168802201767,100.0,-31.509489643382917,100.0,-33.7793777997864,100.0,-32.15285861495085,100.0
2019-05-27 04:00:00,-29.949504573184797,100.0,-31.672024146152157,100.0,-33.95795012925916,100.0,-32.326590451355855,100.0
2019-05-27 04:10:00,-30.096035417616037,100.0,-31.781581876314903,100.0,-33.80838184835759,100.0,-32.38976590821382,100.0
2019-05-27 04:20:00,-31.30857729160303,100.0,-32.37299814768764,100.0,-33.845685940246724,100.0,-32.77667138843954,100.0
2019-05-27 04:30:00,-30.335433144714308,100.0,-31.950694393382147,100.0,-33.84446003779108,100.0,-32.468057508038974,100.0
2019-05-27 04:40:00,-30.56692710585696,100.0,-32.24511870712311,100.0,-34.5155682459412,100.0,-32.90593844096264,100.0
2019-05-27 04:50:00,-30.582597855929723,100.0,-32.21338175085195,100.0,-34.11548325251273,100.0,-32.78015654372591,100.0
2019-05-27 05:00:00,-30.66401392230725,100.0,-32.24201442519972,100.0,-33.869910674621856,100.0,-32.72369256716072,100.0
2019-05-27 05:10:00,-30.86305179808848,100.0,-32.45392837057281,100.0,-34.27076161731513,100.0,-32.970697427482214,100.0
2019-05-27 05:20:00,-31.13544514448725,100.0,-32.74355777913243,100.0,-34.75175046912573,100.0,-33.31101837329581,100.0
2019-05-27 05:30:00,-31.395150805629036,100.0,-33.0417962433644,100.0,-35.31907834195335,100.0,-33.6924997542916,100.0
2019-05-27 05:40:00,-31.60197878995465,100.0,-33.286988991799205,100.0,-35.785509454067494,100.0,-34.017175518571726,100.0
2019-05-27 05:50:00,-31.726300581676856,100.0,-33.39476121738077,100.0,-35.78072511401518,100.0,-34.10558083098597,100.0
2019-05-27 06:00:00,-31.8219421498391,100.0,-33.44834862411214,100.0,-35.55145655996326,100.0,-34.095250683134694,100.0
2019-05-27 06:10:00,-31.8517126999969,100.0,-33.42534290593433,100.0,-35.28032634548108,100.0,-34.0028361415324,100.0
2019-05-27 06:20:00,-31.890769327703183,100.0,-33.41205303122961,100.0,-35.1286715182975,100.0,-33.94452447519208,100.0
2019-05-27 06:30:00,-31.902867885428016,100.0,-33.36148737260027,100.0,-34.94932696141845,100.0,-33.84237800194734,100.0
2019-05-27 06:40:00,-31.92456461065692,100.0,-33.38831133985826,100.0,-35.05729454509116,100.0,-33.89133376281888,100.0
2019-05-27 06:50:00,-31.888730990742893,100.0,-33.31658923822633,100.0,-34.929763954789685,100.0,-33.78901511767121,100.0
2019-05-27 07:00:00,-31.89450382774457,100.0,-33.29093583119488,100.0,-34.85722182263955,100.0,-33.73911593479636,100.0
2019-05-27 07:10:00,-31.89687882991985,100.0,-33.26212692962507,100.0,-34.72958663302608,100.0,-33.67577094654637,100.0
2019-05-27 07:20:00,-31.693932176900056,100.0,-33.03378764567408,100.0,-34.41619910101972,100.0,-33.41566270577099,100.0
2019-05-27 07:30:00,-31.408266140384725,100.0,-32.71615396346483,100.0,-33.941937217683446,100.0,-33.04857893525153,100.0
2019-05-27 07:40:00,-31.219993767475977,100.0,-32.505354505412974,100.0,-33.57381978765474,100.0,-32.78930062993375,100.0
2019-05-27 07:50:00,-31.2880730839594,100.0,-32.583003280162025,100.0,-33.82334631669195,100.0,-32.90498138618655,100.0
2019-05-27 08:00:00,-31.27815645580622,100.0,-32.58161522957934,100.0,-33.95747136749836,100.0,-32.95135633885859,100.0
