tiempo,TCAire,Ti_0001,Ti_001,Ti_01,Ti_003
2019-06-22 09:00:00,24.4366334,27.01971502152474,26.515219986842496,25.038119726438882,26.266586138335292
2019-06-22 09:10:00,24.5693089,27.385853790770604,26.91736815763951,25.309369058274417,26.60225628385846
2019-06-22 09:20:00,24.6293013,27.687255199597487,27.20786787396607,25.759599635769888,26.91907977557846
2019-06-22 09:30:00,24.6685271,28.202841569779046,27.69291222905926,26.013315437911412,27.38680921593008
2019-06-22 09:40:00,24.7677453,28.395270702614688,27.891575007007585,26.28250863154167,27.581389829009133
2019-06-22 09:50:00,24.8508117,28.45160986627392,27.965437269543,26.544026798434356,27.666376397583708
2019-06-22 10:00:00,24.9581058,28.647116440627016,28.186236786925896,26.96513399374672,27.947789396868423
2019-06-22 10:10:00,25.0469407,28.81832185511321,28.365022670455573,27.1442692688235,28.13140489941443
2019-06-22 10:20:00,25.1023183,29.002212169116007,28.577621377875733,27.5063322787168,28.39147550784574
2019-06-22 10:30:00,25.1392367,29.171175620099145,28.75889465584995,27.737734020983563,28.58697013671722
2019-06-22 10:40:00,25.334212,29.26379905698137,28.86878797841542,28.008387209240052,28.727847199151377
2019-06-22 10:50:00,25.4934226,29.38616180785348,28.98465014039785,28.04515190261446,28.82037642710077
2019-06-22 11:00:00,25.5545687,29.471220088886746,29.07055817115145,28.106078521065808,28.899386346493024
2019-06-22 11:10:00,25.6814757,29.51045241554864,29.09687175033261,28.061441234765404,28.896674458859216
2019-06-22 11:20:00,25.8049216,29.59528561651624,29.210416858439523,28.383906159202176,29.075985148182088
2019-06-22 11:30:00,25.9122157,29.7257698073819,29.36498939034314,28.69709852211065,29.276233140389373
2019-06-22 11:40:00,26.1014225,29.870374392675547,29.46598667695143,28.48204060417004,29.289214116956202
2019-06-22 11:50:00,26.0921929,29.95719170772408,29.473734926024758,28.06398741828656,29.14803595347591
2019-06-22 12:00:00,26.070272600000003,29.95891803358423,29.51190847932354,28.207415496669547,29.254215427386676
2019-06-22 12:10:00,26.0910392,30.046243600121095,29.629816126784483,28.42085135371944,29.43033606481308
2019-06-22 12:20:00,26.1856426,30.15630340030144,29.70250345841572,28.349352423701788,29.423673468516448
2019-06-22 12:30:00,26.3287014,30.268819886559402,29.79931456339282,28.29695716010792,29.48229941825636
2019-06-22 12:40:00,26.4267659,30.408727743371127,29.978866805853883,28.724160116219796,29.7283201237564
2019-06-22 12:50:00,26.6275097,30.51346573230748,30.10683558964612,29.1334715421212,29.90603299683656
2019-06-22 13:00:00,26.6875021,30.59786657839453,30.23971582271019,29.42800295946336,30.120416193602985
2019-06-22 13:10:00,26.838636800000003,30.64405218558184,30.297070182544036,29.49426829320134,30.18530851660653
2019-06-22 13:20:00,26.9436235,30.665590571124163,30.26513609348055,29.24964754246316,30.07473033138501
2019-06-22 13:30:00,27.0543787,30.685860431581403,30.2077186497978,28.68336416639297,29.865181292451467
2019-06-22 13:40:00,27.0520713,30.76945602093116,30.29063378654924,28.699858774071224,29.938741704168397
2019-06-22 13:50:00,27.1905153,30.909628183858768,30.49245518815029,29.382837316664652,30.23886795500559
2019-06-22 14:00:00,27.2885798,31.026206720521103,30.641821466094495,29.588403498366706,30.421911179102683
2019-06-22 14:10:00,27.3612629,31.1428015296826,30.752571921197134,29.600772017823736,30.53314767410839
2019-06-22 14:20:00,27.386644300000004,31.230756994749896,30.88562604622265,30.16162628440542,30.76472876181732
2019-06-22 14:30:00,27.5700826,31.30984653602749,30.987459647217413,30.39044366635936,30.89911062751169
2019-06-22 14:40:00,27.643919399999994,31.41726058088253,31.095513810796827,30.45805236267572,30.998157456911535
2019-06-22 14:50:00,27.6462268,31.454927013832098,31.118473775515263,30.379445869403007,30.99908995747446
2019-06-22 15:00:00,27.7258321,31.47002310976353,31.151666043704797,30.33205314675752,30.99880102359174
2019-06-22 15:10:00,27.801976300000003,31.51962839348375,31.19264321244886,30.343892414677615,31.03890482297192
2019-06-22 15:20:00,27.800822600000004,31.54899775493628,31.230305260650532,30.55953731576296,31.123081250000972
2019-06-22 15:30:00,27.8446632,31.57830234039313,31.219407552322718,30.26089147952752,31.031527361105717
2019-06-22 15:40:00,27.9023482,31.64462597561,31.304858447166158,30.449330863449863,31.15733804576276
2019-06-22 15:50:00,27.964648,31.69011830644181,31.33926494889846,30.44115201311156,31.17184966758496
2019-06-22 16:00:00,27.8642761,31.71983243204811,31.414447463503738,30.86744093985719,31.340686979963174
2019-06-22 16:10:00,27.8412021,31.62648205885057,31.32135643163928,30.73862102804597,31.23977385938978
2019-06-22 16:20:00,27.8342799,31.600227824211647,31.25682300185126,30.42782793466513,31.10229988732994
2019-06-22 16:30:00,27.8319725,31.55361098851424,31.192999311264035,30.27864739676518,31.01519993694918
2019-06-22 16:40:00,27.8250503,31.497620182740384,31.134588896669943,30.24953297668159,30.959503496275538
2019-06-22 16:50:00,27.7292932,31.45302598683598,31.034233152997448,29.717623952049717,30.74969635283379
2019-06-22 17:00:00,27.7904393,31.443763485712328,31.03871371257839,29.87189513187672,30.8002473032025
2019-06-22 17:10:00,27.8100522,31.469225842717297,31.06924309309586,29.88957170324334,30.83605959624436
2019-06-22 17:20:00,27.8204355,31.48148830322867,31.064445117929587,29.719365500372177,30.786348547512357
2019-06-22 17:30:00,27.7869782,31.446238805629,31.01574225324154,29.58203480874261,30.708966562465097
2019-06-22 17:40:00,27.7177562,31.39991170954985,30.988962060472137,29.83426537488599,30.73554816696882
2019-06-22 17:50:00,27.705065500000003,31.38535227699293,30.98921866452851,29.97280458044038,30.772596065613328
2019-06-22 18:00:00,27.6773767,29.885207083358097,29.570039047456586,28.456804426030384,29.28434624919992
2019-06-22 18:10:00,27.664686,29.32368016320824,28.99148652018455,27.75814493239846,28.629469152753543
2019-06-22 18:20:00,27.6866063,29.027503523561958,28.71549629405508,27.549730258278053,28.366291803831277
2019-06-22 18:30:00,27.618538,28.44651682106244,28.192262422688948,27.337507238275208,27.88491531354347
2019-06-22 18:40:00,27.6289213,28.180499993670185,27.972510593184044,27.209548726414443,27.71494170341885
2019-06-22 18:50:00,27.6739156,28.15515046228368,27.957860699202417,27.11941716093663,27.714117694209452
2019-06-22 19:00:00,27.607001,28.172268746819,27.98274467422319,27.148121621804812,27.75333036455085
2019-06-22 19:10:00,27.5389327,28.109762303013305,27.91583978566591,27.06532690911328,27.67756929091962
2019-06-22 19:20:00,27.5170124,28.01171229712877,27.814880174426477,26.966839767992504,27.570358650270876
2019-06-22 19:30:00,27.4766329,27.924578509923723,27.744903627069693,27.03173456200801,27.538131465478664
2019-06-22 19:40:00,27.4258701,27.86969634698912,27.71111571940156,27.12334524036933,27.54555913571098
2019-06-22 19:50:00,27.4085646,27.8220437513511,27.67017004304996,27.07978731630206,27.510919484599103
2019-06-22 20:00:00,27.2943483,27.76420070054352,27.609451872761706,26.928174773897865,27.42814369759208
2019-06-22 20:10:00,27.2908872,27.69333932070394,27.5257578867938,26.738365986018533,27.31365253214097
2019-06-22 20:20:00,27.214743,27.622346872968656,27.452661543950367,26.69131224836324,27.24414962255692
2019-06-22 20:30:00,27.1362914,27.54398151413917,27.380033697376437,26.634314058906416,27.17824859709062
2019-06-22 20:40:00,27.0082307,27.452458302052495,27.25849404814796,26.28064127239496,26.9889895423518
2019-06-22 20:50:00,26.903244,27.36760932116075,27.14899584625328,26.02001514004953,26.82771557899817
2019-06-22 21:00:00,26.8524812,27.28291704890005,26.99425963834984,25.599165688227853,26.55092680760744
2019-06-22 21:10:00,26.8017184,27.21534667258156,26.883369838305185,25.375177213378326,26.369314101361066
2019-06-22 21:20:00,26.7555704,27.165716579424775,26.83786307327015,25.43324622595933,26.33425018191412
2019-06-22 21:30:00,26.809794300000004,27.111816411502975,26.7982919976976,25.326788873208464,26.27637982585086
2019-06-22 21:40:00,26.8144091,27.08387795684753,26.795558349051895,25.442905359907854,26.33316935040203
2019-06-22 21:50:00,26.7786444,27.04352104374867,26.79021174143861,25.592637595379855,26.40432841405779
2019-06-22 22:00:00,26.7717222,26.99320003107249,26.783741762884688,25.816269785398543,26.48276356988779
2019-06-22 22:10:00,26.753263,26.95438006228484,26.708734069846763,25.49771784479768,26.333131161967888
