tiempo,PMV_0001EB,PPD_0001EB,PMV_001EB,PPD_001EB,PMV_01EB,PPD_01EB,PMV_003EB,PPD_003EB
2019-06-12 11:40:00,1.2862996674180072,39.56578981302172,1.1743192432173961,34.002108347939625,0.8259568435082394,19.390257695469845,1.028779168965562,27.34699523154517
2019-06-12 11:50:00,1.3100568786363598,40.786873148610134,1.187661595440544,34.64668648356188,0.8302558194805381,19.541571776772784,1.0409645622687056,27.875932347868456
2019-06-12 12:00:00,1.3362158722914166,42.14547777120067,1.2161216362524003,36.03902272626931,0.8883371032526138,21.66128011284563,1.077629172735748,29.499837458182245
2019-06-12 12:10:00,1.3562318588632116,43.19419739961014,1.2320089784108472,36.82618465428093,0.9005102962938023,22.123151190952825,1.0935028575481696,30.21761498379962
2019-06-12 12:20:00,1.3872609999580456,44.83406338683862,1.261569735624508,38.30869837721862,0.9624566771898144,24.565862911839417,1.1330556816454669,32.043347295559926
2019-06-12 12:30:00,1.3860831830352898,44.77152646224382,1.2481931684985232,37.63503682756721,0.8834519502812223,21.47763043778853,1.1017434314227028,30.593659639311483
2019-06-12 12:40:00,1.4267380367241445,46.94181890486031,1.2786822059303333,39.17700492578288,0.921433630825175,22.93105905362519,1.1313717570526978,31.964562023940545
2019-06-12 12:50:00,1.480947607444839,49.86632409312696,1.3343247617698204,42.046792666238645,1.0447047946081351,28.039376095386174,1.206283369707072,35.55508535010094
2019-06-12 13:00:00,1.5016437814525032,50.98943691572492,1.3539822014932088,43.075954820664805,1.1039821183709269,30.696217709733705,1.238932256660708,37.17134854469696
2019-06-12 13:10:00,1.5279874813712184,52.42237914600734,1.3749838665236973,44.18329173181964,1.1403835633366102,32.38726369337647,1.2649287364811752,38.478571036762766
2019-06-12 13:20:00,1.5599344972142921,54.16284712249256,1.400951249098297,45.56251224655252,1.180668874493893,34.30819853501899,1.294747001105862,39.99851088007233
2019-06-12 13:30:00,1.5878946447103548,55.68626706721608,1.418262191838512,46.48748017993561,1.1810240650486836,34.32535664916443,1.3071697765292714,40.63780998245029
2019-06-12 13:40:00,1.6154836736438964,57.18743329631047,1.4333260253340705,47.29557489517811,1.1749055370554133,34.03032022084564,1.3147679010056392,41.03049279705257
2019-06-12 13:50:00,1.643698305974756,58.71838466538793,1.4651052843083372,49.00874167357054,1.249672256458078,37.709300769276126,1.3576409052171952,43.26830402626606
