Date/Time,THERMAL ZONE: JORGE:Zone Mean Air Temperature [C](TimeStep) 
 05/04  08:20:00,25.474635187212607 
 05/04  08:30:00,25.60973280305672 
 05/04  08:40:00,25.75212163618028 
 05/04  08:50:00,25.871930119311018 
 05/04  09:00:00,25.935131417217236 
 05/04  09:10:00,27.63180783575011 
 05/04  09:20:00,27.898237222997744 
 05/04  09:30:00,28.17953609352591 
 05/04  09:40:00,28.603975859422044 
 05/04  09:50:00,28.771089952032218 
 05/04  10:00:00,28.83851198356533 
 05/04  10:10:00,28.925410405091229 
 05/04  10:20:00,29.028461829346218 
 05/04  10:30:00,29.115972362435678 
 05/04  10:40:00,29.25827347872359 
 05/04  10:50:00,29.38054611513762 
 05/04  11:00:00,29.497791548763784 
 05/04  11:10:00,29.674827531527229 
 05/04  11:20:00,29.828324855743224 
 05/04  11:30:00,29.968435999713557 
 05/04  11:40:00,30.176441022338307 
 05/04  11:50:00,30.234173768769194 
 05/04  12:00:00,30.275835253717227 
 05/04  12:10:00,30.43543904334271 
 05/04  12:20:00,30.62909090423599 
 05/04  12:30:00,30.75907850284451 
 05/04  12:40:00,30.87886507318337 
 05/04  12:50:00,30.983344944219455 
 05/04  13:00:00,31.13620319680283 
 05/04  13:10:00,31.224383804890225 
 05/04  13:20:00,31.29696500006261 
 05/04  13:30:00,31.351197930869185 
 05/04  13:40:00,31.392574335074369 
 05/04  13:50:00,31.44654266331613 
 05/04  14:00:00,31.59926276638693 
 05/04  14:10:00,31.785771668098965 
 05/04  14:20:00,31.80329467829109 
 05/04  14:30:00,31.839396935471009 
 05/04  14:40:00,31.872881453033164 
 05/04  14:50:00,31.900951121289347 
 05/04  15:00:00,31.99672957032936 
 05/04  15:10:00,32.16237259266547 
 05/04  15:20:00,32.32116268501581 
 05/04  15:30:00,32.45673219737355 
 05/04  15:40:00,32.512862006762308 
 05/04  15:50:00,32.527539469652698 
 05/04  16:00:00,32.51203883455447 
 05/04  16:10:00,32.52254613624505 
 05/04  16:20:00,32.59570742171387 
 05/04  16:30:00,32.56358640555671 
 05/04  16:40:00,32.61698645137149 
 05/04  16:50:00,32.59180312368592 
 05/04  17:00:00,32.581217153153747 
 05/04  17:10:00,32.52861253337238 
 05/04  17:20:00,32.54321502928062 
 05/04  17:30:00,32.58686464852269 
 05/04  17:40:00,32.667338530098309 
 05/04  17:50:00,32.726542275640017 
 05/04  18:00:00,32.68962553006046 
 05/04  18:10:00,31.27435233129987 
 05/04  18:20:00,30.795103939820707 
 05/04  18:30:00,30.61381853321466 
 05/04  18:40:00,30.147465241861874 
 05/04  18:50:00,30.004279385030665 
 05/04  19:00:00,29.956413589577886 
 05/04  19:10:00,29.89433955613178 
 05/04  19:20:00,29.798715880566986 
 05/04  19:30:00,29.698880420881758 
 05/04  19:40:00,29.616957868308817 
 05/04  19:50:00,29.545604924073105 
 05/04  20:00:00,29.49099445323282 
 05/04  20:10:00,29.44033169544553 
 05/04  20:20:00,29.392077523626864 
 05/04  20:30:00,29.33528109667869 
 05/04  20:40:00,29.293837894857839 
 05/04  20:50:00,29.252799283277679 
 05/04  21:00:00,29.190047774484733 
 05/04  21:10:00,29.114014947727349 
 05/04  21:20:00,29.04557858700577 
 05/04  21:30:00,28.9482249110393 
 05/04  21:40:00,28.903249876848397 
 05/04  21:50:00,28.87245033829701 
 05/04  22:00:00,28.852876535392569 
 05/04  22:10:00,28.808097408156788 
 05/04  22:20:00,28.751038053272845 
 05/04  22:30:00,28.677766693141323 
 05/04  22:40:00,28.621073142326197 
 05/04  22:50:00,28.54116430491973 
 05/04  23:00:00,28.4790864459057 
 05/04  23:10:00,28.446384085139063 
 05/04  23:20:00,28.390721768140545 
 05/04  23:30:00,28.341081165239296 
 05/04  23:40:00,28.300290250461047 
 05/04  23:50:00,28.24265688077648 
 05/04  24:00:00,28.150944530600289 
 05/05  00:10:00,28.0556257851317 
 05/05  00:20:00,28.02644760061019 
 05/05  00:30:00,27.97414009092126 
 05/05  00:40:00,27.936422864688589 
 05/05  00:50:00,27.87630266494981 
 05/05  01:00:00,27.83310357854044 
 05/05  01:10:00,27.77862452107052 
 05/05  01:20:00,27.70816471958877 
 05/05  01:30:00,27.608109951287735 
 05/05  01:40:00,27.41232337807115 
 05/05  01:50:00,27.18178175868603 
 05/05  02:00:00,27.075918471906904 
 05/05  02:10:00,27.01532723327282 
 05/05  02:20:00,26.940329339367066 
 05/05  02:30:00,26.842357506301654 
 05/05  02:40:00,26.715519797758394 
 05/05  02:50:00,26.66539517412062 
 05/05  03:00:00,26.5472509179217 
 05/05  03:10:00,26.49885987924207 
 05/05  03:20:00,26.516876361212618 
 05/05  03:30:00,26.492927140836156 
 05/05  03:40:00,26.426408634911977 
 05/05  03:50:00,26.382080723774924 
 05/05  04:00:00,26.38105120831806 
 05/05  04:10:00,26.393265678714707 
 05/05  04:20:00,26.369366256804246 
 05/05  04:30:00,26.2586301863119 
 05/05  04:40:00,26.158701812699364 
 05/05  04:50:00,26.118832356414019 
 05/05  05:00:00,26.0951714472971 
 05/05  05:10:00,26.01904670456723 
 05/05  05:20:00,26.02406537084272 
 05/05  05:30:00,26.027800228046844 
 05/05  05:40:00,25.98526327034643 
 05/05  05:50:00,25.908714724365955 
 05/05  06:00:00,25.82450295882629 
 05/05  06:10:00,25.746025593965319 
 05/05  06:20:00,25.652829678811238 
 05/05  06:30:00,25.542035184714036 
 05/05  06:40:00,25.498537495669447 
 05/05  06:50:00,25.511216793346688 
 05/05  07:00:00,25.48480447493359 
 05/05  07:10:00,25.415401773251206 
 05/05  07:20:00,25.39012593415979 
 05/05  07:30:00,25.489581417003419 
 05/05  07:40:00,25.616688005558406 
 05/05  07:50:00,25.83015217648141 
 05/05  08:00:00,25.98084608706978 
 05/05  08:10:00,26.04376160973831 
 05/05  08:20:00,26.1769966291931 
 05/05  08:30:00,26.334011474786558 
 05/05  08:40:00,26.47054629281763 
 05/05  08:50:00,26.561519670204779 
 05/05  09:00:00,26.613349638673367 
 05/05  09:10:00,28.473238839393149 
 05/05  09:20:00,28.845651184211957 
 05/05  09:30:00,29.138881246586615 
 05/05  09:40:00,29.58771035748697 
 05/05  09:50:00,29.78302398637901 
 05/05  10:00:00,29.776287189545493 
 05/05  10:10:00,29.797464409534798 
 05/05  10:20:00,29.95818355413809 
 05/05  10:30:00,30.115776937159525 
 05/05  10:40:00,30.172166830397339 
 05/05  10:50:00,30.339324240145659 
 05/05  11:00:00,30.483584493298225 
 05/05  11:10:00,30.566292418137534 
 05/05  11:20:00,30.637341266734564 
 05/05  11:30:00,30.748461822194235 
 05/05  11:40:00,30.90172090029388 
 05/05  11:50:00,31.04348073258759 
 05/05  12:00:00,31.138111141368826 
 05/05  12:10:00,31.199602906344475 
 05/05  12:20:00,31.336932476842394 
 05/05  12:30:00,31.52303380634252 
 05/05  12:40:00,31.591548312615758 
 05/05  12:50:00,31.72208991999739 
 05/05  13:00:00,31.782155324441118 
 05/05  13:10:00,31.798977917221593 
 05/05  13:20:00,31.94038160496418 
 05/05  13:30:00,32.062768684287309 
 05/05  13:40:00,32.13525934823529 
 05/05  13:50:00,32.296810223644637 
 05/05  14:00:00,32.35846873610142 
 05/05  14:10:00,32.49090122213173 
 05/05  14:20:00,32.535029999673358 
 05/05  14:30:00,32.62592786832593 
 05/05  14:40:00,32.72741817508613 
 05/05  14:50:00,32.91002002159366 
 05/05  15:00:00,32.9812251429796 
 05/05  15:10:00,33.05905954068644 
 05/05  15:20:00,33.184092129650647 
 05/05  15:30:00,33.27763218086289 
 05/05  15:40:00,33.247825899507429 
 05/05  15:50:00,33.380116556847557 
 05/05  16:00:00,33.370019141693138 
 05/05  16:10:00,33.338472760446567 
 05/05  16:20:00,33.379742540613339 
 05/05  16:30:00,33.41815731492918 
 05/05  16:40:00,33.384155337037309 
 05/05  16:50:00,33.32928182220399 
 05/05  17:00:00,33.29101465716749 
 05/05  17:10:00,33.32959778220759 
 05/05  17:20:00,33.41868877444345 
 05/05  17:30:00,33.532193238630757 
 05/05  17:40:00,33.581572707610259 
 05/05  17:50:00,33.60334822647486 
 05/05  18:00:00,33.56920339820942 
 05/05  18:10:00,32.19966370844692 
 05/05  18:20:00,31.792661554518504 
 05/05  18:30:00,31.495726049246707 
 05/05  18:40:00,31.29873456591302 
 05/05  18:50:00,31.27887624048966 
 05/05  19:00:00,31.13322283892872 
 05/05  19:10:00,30.96098824829656 
 05/05  19:20:00,30.831059503408495 
 05/05  19:30:00,30.76596449842743 
 05/05  19:40:00,30.709161500863695 
 05/05  19:50:00,30.671649576958328 
 05/05  20:00:00,30.569319785673238 
 05/05  20:10:00,30.472440230371097 
 05/05  20:20:00,30.391278989805494 
 05/05  20:30:00,30.306207437242415 
 05/05  20:40:00,30.19976135222647 
 05/05  20:50:00,30.081930443485655 
 05/05  21:00:00,29.96190780645 
 05/05  21:10:00,29.845530806699175 
 05/05  21:20:00,29.73012497288948 
 05/05  21:30:00,29.682125109043559 
 05/05  21:40:00,29.64835235272232 
 05/05  21:50:00,29.585110968558629 
 05/05  22:00:00,29.517002927780959 
 05/05  22:10:00,29.518601175090088 
 05/05  22:20:00,29.447456495336188 
 05/05  22:30:00,29.33263321037888 
 05/05  22:40:00,29.221828599109317 
 05/05  22:50:00,29.13772308771985 
 05/05  23:00:00,29.062570171447026 
 05/05  23:10:00,28.986349861367854 
 05/05  23:20:00,28.878774425005536 
 05/05  23:30:00,28.787178730177673 
 05/05  23:40:00,28.72060441867717 
 05/05  23:50:00,28.637787192278777 
 05/05  24:00:00,28.47824934041616 
 05/06  00:10:00,28.368787368811124 
 05/06  00:20:00,28.263029664560667 
 05/06  00:30:00,28.17762173788623 
 05/06  00:40:00,28.11603385717709 
 05/06  00:50:00,28.053499957208058 
 05/06  01:00:00,27.9890760548902 
 05/06  01:10:00,27.917251166376823 
 05/06  01:20:00,27.836084091561206 
 05/06  01:30:00,27.74765617025807 
 05/06  01:40:00,27.65207813151802 
 05/06  01:50:00,27.54341825338135 
 05/06  02:00:00,27.452462953418136 
 05/06  02:10:00,27.374887410285646 
 05/06  02:20:00,27.2560539883788 
 05/06  02:30:00,27.157919342895636 
 05/06  02:40:00,27.06773945323842 
 05/06  02:50:00,26.9632097317186 
 05/06  03:00:00,26.900608609259846 
 05/06  03:10:00,26.847673978156366 
 05/06  03:20:00,26.773761226429657 
 05/06  03:30:00,26.70795298266182 
 05/06  03:40:00,26.6597068773643 
 05/06  03:50:00,26.640550944849616 
 05/06  04:00:00,26.60100026728389 
 05/06  04:10:00,26.559242573172747 
 05/06  04:20:00,26.535445455260985 
 05/06  04:30:00,26.51472298476618 
 05/06  04:40:00,26.4517251695134 
 05/06  04:50:00,26.35740750616362 
 05/06  05:00:00,26.27934151625697 
 05/06  05:10:00,26.211352309385715 
 05/06  05:20:00,26.143286832372426 
 05/06  05:30:00,26.09535449157245 
 05/06  05:40:00,26.038981696946878 
 05/06  05:50:00,25.949869089652048 
 05/06  06:00:00,25.791617955499576 
 05/06  06:10:00,25.671747485248603 
 05/06  06:20:00,25.630629964181215 
 05/06  06:30:00,25.56766226394365 
 05/06  06:40:00,25.507677642164983 
 05/06  06:50:00,25.523583442411686 
 05/06  07:00:00,25.479604249381546 
 05/06  07:10:00,25.431894024157708 
 05/06  07:20:00,25.49046569627413 
 05/06  07:30:00,25.539852823049168 
 05/06  07:40:00,25.652652307233909 
 05/06  07:50:00,25.787458239361123 
 05/06  08:00:00,25.870228386277419 
 05/06  08:10:00,26.007648051470704 
 05/06  08:20:00,26.140345777647548 
 05/06  08:30:00,26.252125112227554 
 05/06  08:40:00,26.337582352062154 
 05/06  08:50:00,26.39614956117978 
 05/06  09:00:00,26.45083014210328 
 05/06  09:10:00,26.540626935658783 
 05/06  09:20:00,26.643064475739295 
 05/06  09:30:00,26.73862945665752 
 05/06  09:40:00,26.81708721197443 
 05/06  09:50:00,26.885295649448147 
 05/06  10:00:00,26.94871545249206 
 05/06  10:10:00,27.01878630754979 
 05/06  10:20:00,27.112267853160117 
 05/06  10:30:00,27.197198225721264 
 05/06  10:40:00,27.22059571794015 
 05/06  10:50:00,27.287319178400034 
 05/06  11:00:00,27.3831274527306 
 05/06  11:10:00,27.492951870424635 
 05/06  11:20:00,27.67841629694531 
 05/06  11:30:00,27.726455052773657 
 05/06  11:40:00,27.790527794233399 
 05/06  11:50:00,27.939694708302335 
 05/06  12:00:00,28.09426669055609 
 05/06  12:10:00,28.180901671313344 
 05/06  12:20:00,28.35424271056556 
 05/06  12:30:00,28.48522635773194 
 05/06  12:40:00,28.620786562183306 
 05/06  12:50:00,28.74624961153192 
 05/06  13:00:00,28.80184771028366 
 05/06  13:10:00,28.918561346284326 
 05/06  13:20:00,29.00133459970742 
 05/06  13:30:00,29.207776053990729 
 05/06  13:40:00,29.307546752832154 
 05/06  13:50:00,29.35853693829348 
 05/06  14:00:00,29.411264615040936 
 05/06  14:10:00,29.5110480285865 
 05/06  14:20:00,29.690554642574793 
 05/06  14:30:00,29.708342498599998 
 05/06  14:40:00,29.89611807482799 
 05/06  14:50:00,29.920009985806698 
 05/06  15:00:00,29.915035523038847 
 05/06  15:10:00,29.93969625906246 
 05/06  15:20:00,30.09015100741936 
 05/06  15:30:00,30.066240910091716 
 05/06  15:40:00,30.207335300227766 
 05/06  15:50:00,30.119905466571823 
 05/06  16:00:00,30.127558764427918 
 05/06  16:10:00,30.204878104225409 
 05/06  16:20:00,30.26337543071074 
 05/06  16:30:00,30.384099188991298 
 05/06  16:40:00,30.33988994632696 
 05/06  16:50:00,30.410063467881586 
 05/06  17:00:00,30.581481899331125 
 05/06  17:10:00,30.638879842755967 
 05/06  17:20:00,30.54841614775156 
 05/06  17:30:00,30.442547154509634 
 05/06  17:40:00,30.47509603884485 
 05/06  17:50:00,30.510634501779479 
 05/06  18:00:00,30.506125783501977 
 05/06  18:10:00,30.48382504669414 
 05/06  18:20:00,30.491159491528167 
 05/06  18:30:00,30.532796576614968 
 05/06  18:40:00,30.485709959814679 
 05/06  18:50:00,30.398826887663373 
 05/06  19:00:00,30.390116578020885 
 05/06  19:10:00,30.369480560569238 
 05/06  19:20:00,30.272282457211426 
 05/06  19:30:00,30.172764299067305 
 05/06  19:40:00,30.104137149635276 
 05/06  19:50:00,30.054361357255254 
 05/06  20:00:00,30.00403850504316 
 05/06  20:10:00,29.927361727673799 
 05/06  20:20:00,29.848379185298979 
 05/06  20:30:00,29.764657286433424 
 05/06  20:40:00,29.696666919293074 
 05/06  20:50:00,29.648849149981698 
 05/06  21:00:00,29.60314289641125 
 05/06  21:10:00,29.5483839790995 
 05/06  21:20:00,29.442883631669383 
 05/06  21:30:00,29.34152193222816 
 05/06  21:40:00,29.316873233734009 
 05/06  21:50:00,29.219341898383889 
 05/06  22:00:00,29.091710319163516 
 05/06  22:10:00,28.94452633267989 
 05/06  22:20:00,28.896511395539109 
 05/06  22:30:00,28.78628915320513 
 05/06  22:40:00,28.760009271057475 
 05/06  22:50:00,28.66858894247162 
 05/06  23:00:00,28.657902596258248 
 05/06  23:10:00,28.660107977878324 
 05/06  23:20:00,28.597127783849559 
 05/06  23:30:00,28.42601264157727 
 05/06  23:40:00,28.25485787052605 
 05/06  23:50:00,28.263672759757325 
 05/06  24:00:00,28.141620749357068 
 05/07  00:10:00,28.016927872090017 
 05/07  00:20:00,27.896330478635038 
 05/07  00:30:00,27.850443570281468 
 05/07  00:40:00,27.817203651312079 
 05/07  00:50:00,27.763141519898406 
 05/07  01:00:00,27.680227486523206 
 05/07  01:10:00,27.60337148130889 
 05/07  01:20:00,27.51237560873641 
 05/07  01:30:00,27.431212474097504 
 05/07  01:40:00,27.367418169784199 
 05/07  01:50:00,27.314566229768638 
 05/07  02:00:00,27.25496093817679 
 05/07  02:10:00,27.20251487406375 
 05/07  02:20:00,27.161358965491745 
 05/07  02:30:00,27.103382693190608 
 05/07  02:40:00,27.008549970231575 
 05/07  02:50:00,26.92753938349509 
 05/07  03:00:00,26.871936029607544 
 05/07  03:10:00,26.82726941672226 
 05/07  03:20:00,26.773252628105874 
 05/07  03:30:00,26.694371308080645 
 05/07  03:40:00,26.61170229045506 
 05/07  03:50:00,26.563473666839898 
 05/07  04:00:00,26.552579991883407 
 05/07  04:10:00,26.510639666617707 
 05/07  04:20:00,26.427661651824616 
 05/07  04:30:00,26.326664471281686 
 05/07  04:40:00,26.232806401093958 
 05/07  04:50:00,26.157661009720387 
 05/07  05:00:00,26.11716666999915 
 05/07  05:10:00,26.103880949201714 
 05/07  05:20:00,26.037224318018479 
 05/07  05:30:00,25.914774406894183 
 05/07  05:40:00,25.81906016046718 
 05/07  05:50:00,25.70604623469444 
 05/07  06:00:00,25.61206523906409 
 05/07  06:10:00,25.546670114924134 
 05/07  06:20:00,25.523412772606098 
 05/07  06:30:00,25.536865494092916 
 05/07  06:40:00,25.525368563054973 
 05/07  06:50:00,25.43120913724337 
 05/07  07:00:00,25.35937823570896 
 05/07  07:10:00,25.412914754002047 
 05/07  07:20:00,25.50342040484686 
 05/07  07:30:00,25.591690282129375 
 05/07  07:40:00,25.666837311887904 
 05/07  07:50:00,25.86793291755572 
 05/07  08:00:00,26.01705430515377 
 05/07  08:10:00,26.099280769828625 
 05/07  08:20:00,26.152541713794834 
 05/07  08:30:00,26.242479460007038 
 05/07  08:40:00,26.34176902498521 
 05/07  08:50:00,26.4780601799024 
 05/07  09:00:00,26.604444099927137 
 05/07  09:10:00,26.678327377170328 
 05/07  09:20:00,26.715416073880478 
 05/07  09:30:00,26.75647616024593 
 05/07  09:40:00,26.82793265529648 
 05/07  09:50:00,26.916398686664537 
 05/07  10:00:00,27.02885488161937 
 05/07  10:10:00,27.103389458675026 
 05/07  10:20:00,27.172109856887265 
 05/07  10:30:00,27.23871101399091 
 05/07  10:40:00,27.33343190680317 
 05/07  10:50:00,27.448986920291128 
 05/07  11:00:00,27.56702736617051 
 05/07  11:10:00,27.686117913186427 
 05/07  11:20:00,27.772944590927577 
 05/07  11:30:00,27.871168286462905 
 05/07  11:40:00,28.03759061784047 
 05/07  11:50:00,28.188613598986149 
 05/07  12:00:00,28.220942765743247 
 05/07  12:10:00,28.350866155376005 
 05/07  12:20:00,28.494630238685283 
 05/07  12:30:00,28.64686717574105 
 05/07  12:40:00,28.763283563530814 
 05/07  12:50:00,28.85845857142841 
 05/07  13:00:00,29.072136080689299 
 05/07  13:10:00,29.236764106812065 
 05/07  13:20:00,29.327980949013538 
 05/07  13:30:00,29.320889480782108 
 05/07  13:40:00,29.4180992530164 
 05/07  13:50:00,29.577827332085705 
 05/07  14:00:00,29.747608099539027 
 05/07  14:10:00,29.862340425263523 
 05/07  14:20:00,29.91124368488058 
 05/07  14:30:00,29.965236839472575 
 05/07  14:40:00,30.076459476313447 
 05/07  14:50:00,30.095860506459453 
 05/07  15:00:00,30.122213852777415 
 05/07  15:10:00,30.1874686032459 
 05/07  15:20:00,30.28607085737225 
 05/07  15:30:00,30.363630722586369 
 05/07  15:40:00,30.414143527375509 
 05/07  15:50:00,30.44676845253789 
 05/07  16:00:00,30.52259910292105 
 05/07  16:10:00,30.580287597485687 
 05/07  16:20:00,30.62746780854029 
 05/07  16:30:00,30.648135748716237 
 05/07  16:40:00,30.67558712328747 
 05/07  16:50:00,30.688895265354874 
 05/07  17:00:00,30.739299255042004 
 05/07  17:10:00,30.78487390959843 
 05/07  17:20:00,30.821234004497577 
 05/07  17:30:00,30.84078188997579 
 05/07  17:40:00,30.86452739630603 
 05/07  17:50:00,30.895980252602877 
 05/07  18:00:00,30.92147827881097 
 05/07  18:10:00,30.924515022965715 
 05/07  18:20:00,30.89962214729603 
 05/07  18:30:00,30.86568535259373 
 05/07  18:40:00,30.826502812022175 
 05/07  18:50:00,30.771749841565748 
 05/07  19:00:00,30.67244869388493 
 05/07  19:10:00,30.572860566389069 
 05/07  19:20:00,30.503435683350895 
 05/07  19:30:00,30.458428431345714 
