tiempo,ws,wd
2019-05-07 10:10:00,0.7378554913294797,231.2423583815029
2019-05-07 10:20:00,0.7385144508670519,230.9833641618497
2019-05-07 10:30:00,0.7391734104046243,230.72436994219652
2019-05-07 10:40:00,0.7398323699421965,230.46537572254337
2019-05-07 10:50:00,0.7404913294797687,230.2063815028902
2019-05-07 11:00:00,0.741150289017341,229.947387283237
2019-05-07 11:10:00,0.7418092485549133,229.68839306358385
2019-05-07 11:20:00,0.7424682080924855,229.42939884393064
2019-05-07 11:30:00,0.7431271676300577,229.17040462427747
2019-05-07 11:40:00,0.74378612716763,228.9114104046243
2019-05-07 11:50:00,0.7444450867052023,228.65241618497112
2019-05-07 12:00:00,0.7451040462427745,228.39342196531797
2019-05-07 12:10:00,0.7457630057803468,228.1344277456648
2019-05-07 12:20:00,0.746421965317919,227.8754335260116
2019-05-07 12:30:00,0.7470809248554913,227.6164393063584
2019-05-07 12:40:00,0.7477398843930635,227.3574450867052
2019-05-07 12:50:00,0.7483988439306358,227.09845086705204
2019-05-07 13:00:00,0.749057803468208,226.8394566473989
2019-05-07 13:10:00,0.7497167630057803,226.5804624277457
2019-05-07 13:20:00,0.7503757225433525,226.32146820809248
2019-05-07 13:30:00,0.7510346820809248,226.0624739884393
2019-05-07 13:40:00,0.751693641618497,225.80347976878613
2019-05-07 13:50:00,0.7523526011560693,225.54448554913296
2019-05-07 14:00:00,0.7530115606936416,225.28549132947975
2019-05-07 14:10:00,0.7536705202312138,225.0264971098266
2019-05-07 14:20:00,0.7543294797687861,224.76750289017343
2019-05-07 14:30:00,0.7549884393063583,224.50850867052023
2019-05-07 14:40:00,0.7556473988439306,224.24951445086705
2019-05-07 14:50:00,0.7563063583815028,223.99052023121388
2019-05-07 15:00:00,0.7569653179190751,223.7315260115607
2019-05-07 15:10:00,0.7576242774566473,223.47253179190756
2019-05-07 15:20:00,0.7582832369942196,223.21353757225435
2019-05-07 15:30:00,0.7589421965317918,222.9545433526012
2019-05-07 15:40:00,0.7596011560693641,222.695549132948
2019-05-07 15:50:00,0.7602601156069364,222.4365549132948
2019-05-07 16:00:00,0.7609190751445086,222.1775606936416
2019-05-07 16:10:00,0.7615780346820809,221.91856647398845
2019-05-07 16:20:00,0.7622369942196531,221.65957225433527
2019-05-07 16:30:00,0.7628959537572254,221.4005780346821
2019-05-07 16:40:00,0.7635549132947976,221.14158381502887
2019-05-07 16:50:00,0.7642138728323699,220.88258959537572
2019-05-07 17:00:00,0.7648728323699421,220.62359537572252
2019-05-07 17:10:00,0.7655317919075144,220.36460115606937
2019-05-07 17:20:00,0.7661907514450866,220.1056069364162
2019-05-07 17:30:00,0.7668497109826589,219.84661271676305
2019-05-07 17:40:00,0.7675086705202312,219.58761849710984
2019-05-07 17:50:00,0.7681676300578034,219.32862427745667
2019-05-07 18:00:00,0.7688265895953756,219.0696300578035
2019-05-07 18:10:00,0.769485549132948,218.8106358381503
2019-05-07 18:20:00,0.7701445086705202,218.55164161849711
2019-05-07 18:30:00,0.7708034682080924,218.29264739884397
2019-05-07 18:40:00,0.7714624277456646,218.0336531791908
2019-05-07 18:50:00,0.772121387283237,217.7746589595376
2019-05-07 19:00:00,0.7727803468208092,217.5156647398844
2019-05-07 19:10:00,0.7734393063583814,217.25667052023124
2019-05-07 19:20:00,0.7740982658959537,216.99767630057804
2019-05-07 19:30:00,0.774757225433526,216.7386820809249
2019-05-07 19:40:00,0.7754161849710982,216.47968786127169
2019-05-07 19:50:00,0.7760751445086704,216.2206936416185
2019-05-07 20:00:00,0.7767341040462428,215.9616994219653
2019-05-07 20:10:00,0.777393063583815,215.70270520231216
2019-05-07 20:20:00,0.7780520231213872,215.44371098265896
2019-05-07 20:30:00,0.7787109826589594,215.18471676300575
2019-05-07 20:40:00,0.7793699421965318,214.9257225433526
2019-05-07 20:50:00,0.780028901734104,214.66672832369943
2019-05-07 21:00:00,0.7806878612716762,214.40773410404623
2019-05-07 21:10:00,0.7813468208092484,214.14873988439308
2019-05-07 21:20:00,0.7820057803468208,213.8897456647399
2019-05-07 21:30:00,0.782664739884393,213.63075144508676
2019-05-07 21:40:00,0.7833236994219652,213.37175722543356
2019-05-07 21:50:00,0.7839826589595376,213.11276300578035
2019-05-07 22:00:00,0.7846416184971098,212.8537687861272
2019-05-07 22:10:00,0.785300578034682,212.594774566474
2019-05-07 22:20:00,0.7859595375722542,212.33578034682083
2019-05-07 22:30:00,0.7866184971098266,212.0767861271676
2019-05-07 22:40:00,0.7872774566473988,211.81779190751445
2019-05-07 22:50:00,0.787936416184971,211.55879768786127
2019-05-07 23:00:00,0.7885953757225432,211.2998034682081
2019-05-07 23:10:00,0.7892543352601156,211.0408092485549
2019-05-07 23:20:00,0.7899132947976878,210.78181502890172
2019-05-07 23:30:00,0.79057225433526,210.52282080924857
2019-05-07 23:40:00,0.7912312138728324,210.2638265895954
2019-05-07 23:50:00,0.7918901734104046,210.00483236994225
2019-05-08 00:00:00,0.7925491329479768,209.74583815028905
2019-05-08 00:10:00,0.793208092485549,209.48684393063584
2019-05-08 00:20:00,0.7938670520231214,209.22784971098267
2019-05-08 00:30:00,0.7945260115606936,208.9688554913295
2019-05-08 00:40:00,0.7951849710982658,208.70986127167632
2019-05-08 00:50:00,0.795843930635838,208.4508670520231
2019-05-08 01:00:00,0.7965028901734104,208.19187283236997
2019-05-08 01:10:00,0.7971618497109826,207.9328786127168
2019-05-08 01:20:00,0.7978208092485548,207.6738843930636
2019-05-08 01:30:00,0.7984797687861271,207.4148901734104
2019-05-08 01:40:00,0.7991387283236994,207.15589595375724
2019-05-08 01:50:00,0.7997976878612716,206.8969017341041
2019-05-08 02:00:00,0.8004566473988439,206.6379075144509
2019-05-08 02:10:00,0.8011156069364161,206.3789132947977
2019-05-08 02:20:00,0.8017745664739884,206.1199190751445
2019-05-08 02:30:00,0.8024335260115606,205.86092485549133
2019-05-08 02:40:00,0.8030924855491329,205.60193063583816
2019-05-08 02:50:00,0.8037514450867052,205.34293641618495
2019-05-08 03:00:00,0.8044104046242774,205.0839421965318
2019-05-08 03:10:00,0.8050693641618496,204.8249479768786
2019-05-08 03:20:00,0.8057283236994219,204.56595375722543
2019-05-08 03:30:00,0.8063872832369942,204.30695953757223
2019-05-08 03:40:00,0.8070462427745664,204.04796531791908
2019-05-08 03:50:00,0.8077052023121387,203.7889710982659
2019-05-08 04:00:00,0.8083641618497109,203.52997687861276
2019-05-08 04:10:00,0.8090231213872832,203.27098265895955
2019-05-08 04:20:00,0.8096820809248554,203.0119884393064
2019-05-08 04:30:00,0.8103410404624277,202.7529942196532
2019-05-08 04:40:00,0.8109999999999999,202.494
2019-05-08 04:50:00,0.8116589595375722,202.2350057803468
2019-05-08 05:00:00,0.8123179190751444,201.97601156069365
2019-05-08 05:10:00,0.8129768786127167,201.71701734104047
2019-05-08 05:20:00,0.813635838150289,201.4580231213873
2019-05-08 05:30:00,0.8142947976878612,201.1990289017341
2019-05-08 05:40:00,0.8149537572254335,200.9400346820809
2019-05-08 05:50:00,0.8156127167630057,200.68104046242772
2019-05-08 06:00:00,0.816271676300578,200.42204624277457
2019-05-08 06:10:00,0.8169306358381502,200.1630520231214
2019-05-08 06:20:00,0.8175895953757225,199.90405780346825
2019-05-08 06:30:00,0.8182485549132947,199.64506358381504
2019-05-08 06:40:00,0.818907514450867,199.38606936416187
2019-05-08 06:50:00,0.8195664739884392,199.1270751445087
2019-05-08 07:00:00,0.8202254335260115,198.8680809248555
2019-05-08 07:10:00,0.8208843930635837,198.60908670520232
2019-05-08 07:20:00,0.821543352601156,198.35009248554917
2019-05-08 07:30:00,0.8222023121387283,198.091098265896
2019-05-08 07:40:00,0.8228612716763005,197.8321040462428
2019-05-08 07:50:00,0.8235202312138727,197.5731098265896
2019-05-08 08:00:00,0.8241791907514451,197.3141156069364
2019-05-08 08:10:00,0.8248381502890173,197.05512138728324
2019-05-08 08:20:00,0.8254971098265895,196.7961271676301
2019-05-08 08:30:00,0.8261560693641617,196.5371329479769
2019-05-08 08:40:00,0.826815028901734,196.2781387283237
2019-05-08 08:50:00,0.8274739884393063,196.0191445086705
2019-05-08 09:00:00,0.8281329479768785,195.76015028901736
2019-05-08 09:10:00,0.8287919075144508,195.50115606936416
2019-05-08 09:20:00,0.8294508670520231,195.24216184971095
2019-05-08 09:30:00,0.8301098265895953,194.9831676300578
2019-05-08 09:40:00,0.8307687861271675,194.72417341040463
2019-05-08 09:50:00,0.8314277456647399,194.46517919075143
2019-05-08 10:00:00,0.8320867052023121,194.20618497109828
2019-05-08 10:10:00,0.8327456647398843,193.94719075144508
2019-05-08 10:20:00,0.8334046242774565,193.6881965317919
2019-05-08 10:30:00,0.8340635838150288,193.42920231213876
2019-05-08 10:40:00,0.8347225433526011,193.17020809248555
2019-05-08 10:50:00,0.8353815028901733,192.9112138728324
2019-05-08 11:00:00,0.8360404624277455,192.6522196531792
2019-05-08 11:10:00,0.8366994219653179,192.39322543352603
2019-05-08 11:20:00,0.8373583815028901,192.13423121387285
2019-05-08 11:30:00,0.8380173410404623,191.87523699421968
2019-05-08 11:40:00,0.8386763005780347,191.61624277456647
2019-05-08 11:50:00,0.8393352601156069,191.3572485549133
2019-05-08 12:00:00,0.8399942196531791,191.0982543352601
2019-05-08 12:10:00,0.8406531791907514,190.83926011560692
2019-05-08 12:20:00,0.8413121387283237,190.58026589595377
2019-05-08 12:30:00,0.8419710982658959,190.32127167630057
2019-05-08 12:40:00,0.8426300578034681,190.0622774566474
2019-05-08 12:50:00,0.8432890173410403,189.80328323699425
2019-05-08 13:00:00,0.8439479768786127,189.54428901734104
2019-05-08 13:10:00,0.8446069364161849,189.28529479768787
2019-05-08 13:20:00,0.8452658959537571,189.0263005780347
2019-05-08 13:30:00,0.8459248554913295,188.76730635838152
2019-05-08 13:40:00,0.8465838150289017,188.50831213872837
2019-05-08 13:50:00,0.8472427745664739,188.2493179190752
2019-05-08 14:00:00,0.8479017341040462,187.990323699422
2019-05-08 14:10:00,0.8485606936416185,187.7313294797688
2019-05-08 14:20:00,0.8492196531791907,187.4723352601156
2019-05-08 14:30:00,0.8498786127167629,187.21334104046244
2019-05-08 14:40:00,0.8505375722543351,186.9543468208093
2019-05-08 14:50:00,0.8511965317919075,186.6953526011561
2019-05-08 15:00:00,0.8518554913294797,186.43635838150288
2019-05-08 15:10:00,0.8525144508670519,186.1773641618497
2019-05-08 15:20:00,0.8531734104046242,185.9183699421965
2019-05-08 15:30:00,0.8538323699421965,185.65937572254336
2019-05-08 15:40:00,0.8544913294797687,185.40038150289016
2019-05-08 15:50:00,0.855150289017341,185.141387283237
2019-05-08 16:00:00,0.8558092485549132,184.88239306358383
2019-05-08 16:10:00,0.8564682080924855,184.62339884393063
2019-05-08 16:20:00,0.8571271676300577,184.36440462427743
2019-05-08 16:30:00,0.8577861271676299,184.10541040462428
2019-05-08 16:40:00,0.8584450867052023,183.8464161849711
2019-05-08 16:50:00,0.8591040462427745,183.58742196531796
2019-05-08 17:00:00,0.8597630057803467,183.32842774566475
2019-05-08 17:10:00,0.860421965317919,183.06943352601155
2019-05-08 17:20:00,0.8610809248554913,182.8104393063584
2019-05-08 17:30:00,0.8617398843930635,182.5514450867052
2019-05-08 17:40:00,0.8623988439306358,182.29245086705205
2019-05-08 17:50:00,0.863057803468208,182.03345664739885
2019-05-08 18:00:00,0.8637167630057803,181.77446242774568
2019-05-08 18:10:00,0.8643757225433525,181.5154682080925
2019-05-08 18:20:00,0.8650346820809247,181.25647398843927
2019-05-08 18:30:00,0.865693641618497,180.99747976878612
2019-05-08 18:40:00,0.8663526011560693,180.73848554913295
2019-05-08 18:50:00,0.8670115606936415,180.47949132947977
2019-05-08 19:00:00,0.8676705202312138,180.2204971098266
2019-05-08 19:10:00,0.868329479768786,179.96150289017342
2019-05-08 19:20:00,0.8689884393063583,179.70250867052025
2019-05-08 19:30:00,0.8696473988439306,179.44351445086704
2019-05-08 19:40:00,0.8703063583815028,179.18452023121387
2019-05-08 19:50:00,0.870965317919075,178.9255260115607
2019-05-08 20:00:00,0.8716242774566474,178.66653179190752
2019-05-08 20:10:00,0.8722832369942196,178.40753757225434
2019-05-08 20:20:00,0.8729421965317918,178.14854335260117
2019-05-08 20:30:00,0.8736011560693641,177.889549132948
2019-05-08 20:40:00,0.8742601156069363,177.63055491329482
2019-05-08 20:50:00,0.8749190751445086,177.37156069364164
2019-05-08 21:00:00,0.8755780346820808,177.1125664739885
2019-05-08 21:10:00,0.8762369942196531,176.85357225433526
2019-05-08 21:20:00,0.8768959537572254,176.5945780346821
2019-05-08 21:30:00,0.8775549132947976,176.3355838150289
2019-05-08 21:40:00,0.8782138728323698,176.07658959537574
2019-05-08 21:50:00,0.8788728323699422,175.81759537572253
2019-05-08 22:00:00,0.8795317919075144,175.55860115606936
2019-05-08 22:10:00,0.8801907514450866,175.29960693641618
2019-05-08 22:20:00,0.8808497109826589,175.040612716763
2019-05-08 22:30:00,0.8815086705202311,174.78161849710983
2019-05-08 22:40:00,0.8821676300578034,174.52262427745666
2019-05-08 22:50:00,0.8828265895953756,174.26363005780348
2019-05-08 23:00:00,0.8834855491329479,174.0046358381503
2019-05-08 23:10:00,0.8841445086705202,173.74564161849713
2019-05-08 23:20:00,0.8848034682080924,173.48664739884396
2019-05-08 23:30:00,0.8854624277456646,173.22765317919075
2019-05-08 23:40:00,0.886121387283237,172.96865895953758
2019-05-08 23:50:00,0.8867803468208092,172.7096647398844
2019-05-09 00:00:00,0.8874393063583814,172.45067052023123
2019-05-09 00:10:00,0.8880982658959536,172.19167630057802
2019-05-09 00:20:00,0.8887572254335259,171.93268208092485
2019-05-09 00:30:00,0.8894161849710982,171.67368786127167
2019-05-09 00:40:00,0.8900751445086704,171.4146936416185
2019-05-09 00:50:00,0.8907341040462426,171.15569942196532
2019-05-09 01:00:00,0.891393063583815,170.89670520231215
2019-05-09 01:10:00,0.8920520231213872,170.63771098265897
2019-05-09 01:20:00,0.8927109826589594,170.3787167630058
2019-05-09 01:30:00,0.8933699421965318,170.11972254335262
2019-05-09 01:40:00,0.894028901734104,169.86072832369945
2019-05-09 01:50:00,0.8946878612716762,169.60173410404624
2019-05-09 02:00:00,0.8953468208092484,169.34273988439307
2019-05-09 02:10:00,0.8960057803468208,169.0837456647399
2019-05-09 02:20:00,0.896664739884393,168.82475144508672
2019-05-09 02:30:00,0.8973236994219652,168.56575722543352
2019-05-09 02:40:00,0.8979826589595374,168.30676300578034
2019-05-09 02:50:00,0.8986416184971098,168.04776878612716
2019-05-09 03:00:00,0.899300578034682,167.788774566474
2019-05-09 03:10:00,0.8999595375722542,167.5297803468208
2019-05-09 03:20:00,0.9006184971098266,167.27078612716764
2019-05-09 03:30:00,0.9012774566473988,167.01179190751446
2019-05-09 03:40:00,0.901936416184971,166.7527976878613
2019-05-09 03:50:00,0.9025953757225432,166.4938034682081
2019-05-09 04:00:00,0.9032543352601156,166.23480924855494
2019-05-09 04:10:00,0.9039132947976878,165.97581502890174
2019-05-09 04:20:00,0.90457225433526,165.71682080924856
2019-05-09 04:30:00,0.9052312138728322,165.45782658959538
2019-05-09 04:40:00,0.9058901734104046,165.1988323699422
2019-05-09 04:50:00,0.9065491329479768,164.939838150289
2019-05-09 05:00:00,0.907208092485549,164.68084393063583
2019-05-09 05:10:00,0.9078670520231212,164.42184971098266
2019-05-09 05:20:00,0.9085260115606936,164.16285549132948
2019-05-09 05:30:00,0.9091849710982658,163.9038612716763
2019-05-09 05:40:00,0.909843930635838,163.64486705202313
2019-05-09 05:50:00,0.9105028901734104,163.38587283236996
2019-05-09 06:00:00,0.9111618497109826,163.12687861271678
2019-05-09 06:10:00,0.9118208092485548,162.8678843930636
2019-05-09 06:20:00,0.912479768786127,162.60889017341043
2019-05-09 06:30:00,0.9131387283236994,162.34989595375723
2019-05-09 06:40:00,0.9137976878612716,162.09090173410405
2019-05-09 06:50:00,0.9144566473988438,161.83190751445088
2019-05-09 07:00:00,0.915115606936416,161.5729132947977
2019-05-09 07:10:00,0.9157745664739884,161.3139190751445
2019-05-09 07:20:00,0.9164335260115606,161.05492485549132
2019-05-09 07:30:00,0.9170924855491328,160.79593063583815
2019-05-09 07:40:00,0.9177514450867053,160.53693641618497
2019-05-09 07:50:00,0.9184104046242774,160.2779421965318
2019-05-09 08:00:00,0.9190693641618496,160.01894797687862
2019-05-09 08:10:00,0.9197283236994218,159.75995375722545
2019-05-09 08:20:00,0.920387283236994,159.50095953757227
2019-05-09 08:30:00,0.9210462427745664,159.2419653179191
2019-05-09 08:40:00,0.9217052023121386,158.98297109826592
2019-05-09 08:50:00,0.9223641618497108,158.72397687861272
2019-05-09 09:00:00,0.9230231213872832,158.46498265895954
2019-05-09 09:10:00,0.9236820809248554,158.20598843930637
2019-05-09 09:20:00,0.9243410404624276,157.9469942196532
2019-05-09 09:30:00,0.925,157.688
2019-05-09 09:40:00,0.9256589595375722,157.4290057803468
2019-05-09 09:50:00,0.9263179190751444,157.17001156069364
2019-05-09 10:00:00,0.9269768786127168,156.91101734104046
2019-05-09 10:10:00,0.9276358381502888,156.6520231213873
2019-05-09 10:20:00,0.9282947976878612,156.3930289017341
2019-05-09 10:30:00,0.9289537572254334,156.13403468208094
2019-05-09 10:40:00,0.9296127167630056,155.87504046242776
2019-05-09 10:50:00,0.930271676300578,155.6160462427746
2019-05-09 11:00:00,0.9309306358381502,155.3570520231214
2019-05-09 11:10:00,0.9315895953757224,155.0980578034682
2019-05-09 11:20:00,0.9322485549132948,154.83906358381503
2019-05-09 11:30:00,0.932907514450867,154.58006936416186
2019-05-09 11:40:00,0.9335664739884392,154.32107514450868
2019-05-09 11:50:00,0.9342254335260116,154.06208092485548
2019-05-09 12:00:00,0.9348843930635836,153.8030867052023
2019-05-09 12:10:00,0.935543352601156,153.54409248554913
2019-05-09 12:20:00,0.9362023121387282,153.28509826589595
2019-05-09 12:30:00,0.9368612716763004,153.02610404624278
2019-05-09 12:40:00,0.9375202312138728,152.7671098265896
2019-05-09 12:50:00,0.938179190751445,152.50811560693643
2019-05-09 13:00:00,0.9388381502890172,152.24912138728325
2019-05-09 13:10:00,0.9394971098265896,151.99012716763008
2019-05-09 13:20:00,0.9401560693641616,151.7311329479769
2019-05-09 13:30:00,0.940815028901734,151.4721387283237
2019-05-09 13:40:00,0.9414739884393064,151.21314450867052
2019-05-09 13:50:00,0.9421329479768784,150.95415028901735
2019-05-09 14:00:00,0.9427919075144509,150.69515606936417
2019-05-09 14:10:00,0.943450867052023,150.43616184971097
2019-05-09 14:20:00,0.9441098265895952,150.1771676300578
2019-05-09 14:30:00,0.9447687861271676,149.91817341040462
2019-05-09 14:40:00,0.9454277456647396,149.65917919075144
2019-05-09 14:50:00,0.946086705202312,149.40018497109827
2019-05-09 15:00:00,0.9467456647398844,149.1411907514451
2019-05-09 15:10:00,0.9474046242774564,148.88219653179192
2019-05-09 15:20:00,0.9480635838150288,148.62320231213874
2019-05-09 15:30:00,0.9487225433526012,148.36420809248557
2019-05-09 15:40:00,0.9493815028901732,148.1052138728324
2019-05-09 15:50:00,0.9500404624277456,147.8462196531792
2019-05-09 16:00:00,0.9506994219653178,147.58722543352602
2019-05-09 16:10:00,0.95135838150289,147.32823121387284
2019-05-09 16:20:00,0.9520173410404624,147.06923699421966
2019-05-09 16:30:00,0.9526763005780344,146.81024277456646
2019-05-09 16:40:00,0.9533352601156068,146.5512485549133
2019-05-09 16:50:00,0.9539942196531792,146.2922543352601
2019-05-09 17:00:00,0.9546531791907512,146.03326011560694
2019-05-09 17:10:00,0.9553121387283235,145.77426589595376
2019-05-09 17:20:00,0.955971098265896,145.5152716763006
2019-05-09 17:30:00,0.956630057803468,145.2562774566474
2019-05-09 17:40:00,0.9572890173410404,144.99728323699424
2019-05-09 17:50:00,0.9579479768786126,144.73828901734106
2019-05-09 18:00:00,0.9586069364161848,144.47929479768788
2019-05-09 18:10:00,0.9592658959537572,144.22030057803468
2019-05-09 18:20:00,0.9599248554913292,143.9613063583815
2019-05-09 18:30:00,0.9605838150289016,143.70231213872833
2019-05-09 18:40:00,0.961242774566474,143.44331791907516
2019-05-09 18:50:00,0.961901734104046,143.18432369942195
2019-05-09 19:00:00,0.9625606936416184,142.92532947976878
2019-05-09 19:10:00,0.9632196531791908,142.6663352601156
2019-05-09 19:20:00,0.9638786127167628,142.40734104046243
2019-05-09 19:30:00,0.9645375722543352,142.14834682080925
2019-05-09 19:40:00,0.9651965317919072,141.88935260115608
2019-05-09 19:50:00,0.9658554913294796,141.6303583815029
2019-05-09 20:00:00,0.966514450867052,141.37136416184973
2019-05-09 20:10:00,0.967173410404624,141.11236994219655
2019-05-09 20:20:00,0.9678323699421963,140.85337572254338
2019-05-09 20:30:00,0.9684913294797688,140.59438150289017
2019-05-09 20:40:00,0.9691502890173408,140.335387283237
2019-05-09 20:50:00,0.9698092485549132,140.07639306358382
2019-05-09 21:00:00,0.9704682080924856,139.81739884393065
2019-05-09 21:10:00,0.9711271676300576,139.55840462427744
2019-05-09 21:20:00,0.97178612716763,139.29941040462427
2019-05-09 21:30:00,0.9724450867052022,139.0404161849711
2019-05-09 21:40:00,0.9731040462427744,138.78142196531792
2019-05-09 21:50:00,0.9737630057803468,138.52242774566474
2019-05-09 22:00:00,0.9744219653179188,138.26343352601157
2019-05-09 22:10:00,0.9750809248554912,138.0044393063584
2019-05-09 22:20:00,0.9757398843930636,137.74544508670522
2019-05-09 22:30:00,0.9763988439306356,137.48645086705204
2019-05-09 22:40:00,0.977057803468208,137.22745664739887
2019-05-09 22:50:00,0.9777167630057804,136.96846242774566
2019-05-09 23:00:00,0.9783757225433524,136.7094682080925
2019-05-09 23:10:00,0.9790346820809248,136.4504739884393
2019-05-09 23:20:00,0.979693641618497,136.19147976878614
2019-05-09 23:30:00,0.9803526011560691,135.9324855491329
2019-05-09 23:40:00,0.9810115606936416,135.67349132947976
2019-05-09 23:50:00,0.9816705202312136,135.41449710982658
2019-05-10 00:00:00,0.982329479768786,135.1555028901734
2019-05-10 00:10:00,0.9829884393063584,134.89650867052023
2019-05-10 00:20:00,0.9836473988439304,134.63751445086706
2019-05-10 00:30:00,0.9843063583815028,134.37852023121388
2019-05-10 00:40:00,0.984965317919075,134.1195260115607
2019-05-10 00:50:00,0.9856242774566472,133.86053179190753
2019-05-10 01:00:00,0.9862832369942196,133.60153757225436
2019-05-10 01:10:00,0.9869421965317918,133.34254335260115
2019-05-10 01:20:00,0.987601156069364,133.08354913294798
2019-05-10 01:30:00,0.9882601156069364,132.8245549132948
2019-05-10 01:40:00,0.9889190751445084,132.56556069364163
2019-05-10 01:50:00,0.9895780346820808,132.30656647398845
2019-05-10 02:00:00,0.990236994219653,132.04757225433525
2019-05-10 02:10:00,0.9908959537572252,131.78857803468208
2019-05-10 02:20:00,0.9915549132947976,131.5295838150289
2019-05-10 02:30:00,0.9922138728323698,131.27058959537572
2019-05-10 02:40:00,0.992872832369942,131.01159537572255
2019-05-10 02:50:00,0.9935317919075144,130.75260115606935
2019-05-10 03:00:00,0.9941907514450866,130.4936069364162
2019-05-10 03:10:00,0.9948497109826588,130.23461271676302
2019-05-10 03:20:00,0.9955086705202312,129.97561849710985
2019-05-10 03:30:00,0.9961676300578032,129.71662427745665
2019-05-10 03:40:00,0.9968265895953756,129.45763005780347
2019-05-10 03:50:00,0.997485549132948,129.1986358381503
2019-05-10 04:00:00,0.99814450867052,128.93964161849712
2019-05-10 04:10:00,0.9988034682080924,128.68064739884392
2019-05-10 04:20:00,0.9994624277456646,128.42165317919074
2019-05-10 04:30:00,1.0001213872832369,128.16265895953757
2019-05-10 04:40:00,1.0007803468208092,127.9036647398844
2019-05-10 04:50:00,1.0014393063583813,127.64467052023122
2019-05-10 05:00:00,1.0020982658959536,127.38567630057804
2019-05-10 05:10:00,1.002757225433526,127.12668208092488
2019-05-10 05:20:00,1.003416184971098,126.86768786127168
2019-05-10 05:30:00,1.0040751445086704,126.6086936416185
