tiempo,year,month,day,hour,minute,Idirecta,Iglobal,Idifusa,UV,To,HR,Wspeed,P
2019-04-05 16:20:00,2019,4,5,16,20,4.071,223.7,181.5,0.277,33.48,24.16,0.909,86978.13
2019-04-05 16:30:00,2019,4,5,16,30,208.8,370.9,194.8,0.277,33.31,23.54,0.734,86977.86
2019-04-05 16:40:00,2019,4,5,16,40,48.7,236.7,173.4,0.278,33.0,24.19,1.501,86978.29000000001
2019-04-05 16:50:00,2019,4,5,16,50,2.677,136.8,114.4,0.278,32.82,23.71,0.82,86964.45999999999
2019-04-05 17:00:00,2019,4,5,17,0,6.51,130.3,105.8,0.278,32.56,23.71,0.951,86929.95
2019-04-05 17:10:00,2019,4,5,17,10,18.18,152.7,118.1,0.286,32.61,24.36,0.808,86941.64
2019-04-05 17:20:00,2019,4,5,17,20,52.25,196.1,142.1,0.281,32.71,23.92,0.832,86942.1
2019-04-05 17:30:00,2019,4,5,17,30,56.64,205.9,151.8,0.285,32.79,24.16,0.959,86905.96
2019-04-05 17:40:00,2019,4,5,17,40,45.74,166.7,125.3,0.287,32.97,23.95,0.865,86935.36
2019-04-05 17:50:00,2019,4,5,17,50,7.276,106.1,86.7,0.293,32.64,24.12,1.106,86921.5
2019-04-05 18:00:00,2019,4,5,18,0,0.0,71.12,59.24,0.293,32.48,24.22,1.112,86929.04
2019-04-05 18:10:00,2019,4,5,18,10,22.89,70.57,54.69,0.297,32.34,24.19,1.107,86945.84
2019-04-05 18:20:00,2019,4,5,18,20,19.97,66.97,52.61,0.303,32.29,24.09,1.288,86932.98
2019-04-05 18:30:00,2019,4,5,18,30,2.018,47.5,38.54,0.301,32.19,24.77,0.805,86923.92
2019-04-05 18:40:00,2019,4,5,18,40,0.0,35.02,28.5,0.298,31.99,24.53,0.872,86949.3
2019-04-05 18:50:00,2019,4,5,18,50,0.0,21.78,17.93,0.307,31.8,25.45,0.994,86969.95
2019-04-05 19:00:00,2019,4,5,19,0,0.0,4.745,3.458,0.305,31.43,26.13,1.381,86990.5
2019-04-05 19:10:00,2019,4,5,19,10,0.0,0.0,0.0,0.312,31.05,27.46,1.566,86972.45
2019-04-05 19:20:00,2019,4,5,19,20,0.0,0.0,0.0,0.327,30.5,29.47,1.795,86977.45
2019-04-05 19:30:00,2019,4,5,19,30,0.0,0.0,0.0,0.382,30.0,31.45,2.013,86974.04000000001
2019-04-05 19:40:00,2019,4,5,19,40,0.0,0.0,0.0,0.403,29.64,32.33,2.53,87017.19
2019-04-05 19:50:00,2019,4,5,19,50,0.0,0.0,0.0,0.435,29.55,32.71,2.61,87004.85
2019-04-05 20:00:00,2019,4,5,20,0,0.0,0.0,0.0,0.441,29.25,33.32,2.036,87003.78
2019-04-05 20:10:00,2019,4,5,20,10,0.0,0.0,0.0,0.447,29.09,33.05,1.253,87012.05
2019-04-05 20:20:00,2019,4,5,20,20,0.0,0.0,0.0,0.457,28.94,33.22,0.155,87025.15
2019-04-05 20:30:00,2019,4,5,20,30,0.0,0.0,0.0,0.461,28.88,32.74,0.212,87044.16
2019-04-05 20:40:00,2019,4,5,20,40,0.098,0.0,0.0,0.457,28.83,32.78,0.779,87044.11
2019-04-05 20:50:00,2019,4,5,20,50,0.057,0.0,0.0,0.462,28.43,35.2,1.357,87052.77
2019-04-05 21:00:00,2019,4,5,21,0,0.0,0.0,0.0,0.455,27.99,34.38,0.925,87068.18
2019-04-05 21:10:00,2019,4,5,21,10,0.014,0.0,0.0,0.469,28.04,35.37,1.11,87081.61
2019-04-05 21:20:00,2019,4,5,21,20,0.001,0.0,0.0,0.509,27.54,35.71,1.02,87093.15000000001
2019-04-05 21:30:00,2019,4,5,21,30,0.207,0.0,0.0,0.492,27.89,34.79,2.025,87114.75
2019-04-05 21:40:00,2019,4,5,21,40,0.086,0.0,0.0,0.47,27.85,33.46,1.089,87130.81
2019-04-05 21:50:00,2019,4,5,21,50,0.042,0.0,0.0,0.492,27.83,34.38,0.688,87149.01
2019-04-05 22:00:00,2019,4,5,22,0,0.0,0.0,0.0,0.493,27.62,34.96,1.065,87170.61
2019-04-05 22:10:00,2019,4,5,22,10,0.104,0.0,0.0,0.479,27.4,35.71,1.468,87185.79999999999
2019-04-05 22:20:00,2019,4,5,22,20,0.0,0.0,0.0,0.473,27.07,39.12,1.033,87207.76
2019-04-05 22:30:00,2019,4,5,22,30,0.0,0.0,0.0,0.502,26.68,39.29,0.458,87227.04
2019-04-05 22:40:00,2019,4,5,22,40,0.026,0.0,0.0,0.551,26.55,37.79,0.482,87257.67
2019-04-05 22:50:00,2019,4,5,22,50,0.055,0.0,0.0,0.554,26.82,34.79,0.059,87266.28
2019-04-05 23:00:00,2019,4,5,23,0,0.173,0.0,0.0,0.567,26.98,34.01,0.847,87279.69
2019-04-05 23:10:00,2019,4,5,23,10,0.111,0.0,0.0,0.582,26.88,34.38,1.221,87293.24
2019-04-05 23:20:00,2019,4,5,23,20,0.224,0.0,0.0,0.598,26.94,31.86,1.483,87303.63
2019-04-05 23:30:00,2019,4,5,23,30,0.141,0.0,0.0,0.609,26.78,34.59,1.578,87328.45999999999
2019-04-05 23:40:00,2019,4,5,23,40,0.104,0.0,0.0,0.622,26.23,34.93,1.715,87332.64
2019-04-05 23:50:00,2019,4,5,23,50,0.061,0.0,0.0,0.61,26.19,35.58,1.753,87336.37999999999
2019-05-05 00:00:00,2019,5,5,0,0,0.0,0.0,0.0,0.587,25.94,35.54,2.031,87349.55
2019-05-05 00:10:00,2019,5,5,0,10,0.0,0.0,0.0,0.64,26.07,34.45,1.102,87354.96
2019-05-05 00:20:00,2019,5,5,0,20,0.023,0.0,0.0,0.652,26.07,34.28,1.353,87354.57
2019-05-05 00:30:00,2019,5,5,0,30,0.001,0.0,0.0,0.664,26.19,35.13,1.024,87346.08
2019-05-05 00:40:00,2019,5,5,0,40,0.005,0.0,0.0,0.673,25.82,33.84,1.464,87369.09000000001
2019-05-05 00:50:00,2019,5,5,0,50,0.26,0.0,0.0,0.679,25.93,34.42,2.111,87351.44
2019-05-05 01:00:00,2019,5,5,1,0,0.0,0.0,0.0,0.695,25.66,34.96,1.428,87359.56999999999
2019-05-05 01:10:00,2019,5,5,1,10,0.0,0.0,0.0,0.707,25.32,36.43,1.571,87363.77
2019-05-05 01:20:00,2019,5,5,1,20,0.0,0.0,0.0,0.699,24.85,37.89,0.556,87349.59
2019-05-05 01:30:00,2019,5,5,1,30,0.0,0.0,0.0,0.71,24.1,40.42,1.803,87361.95
2019-05-05 01:40:00,2019,5,5,1,40,0.0,0.0,0.0,0.719,23.72,41.68,2.795,87356.26999999999
2019-05-05 01:50:00,2019,5,5,1,50,0.009,0.0,0.0,0.74,23.43,40.72,2.785,87342.55
2019-05-05 02:00:00,2019,5,5,2,0,0.0,0.0,0.0,0.71,23.42,41.71,2.468,87366.13
2019-05-05 02:10:00,2019,5,5,2,10,0.118,0.0,0.0,0.663,23.4,41.4,2.734,87337.59999999999
2019-05-05 02:20:00,2019,5,5,2,20,0.0,0.0,0.0,0.699,23.18,42.7,2.136,87349.06999999999
2019-05-05 02:30:00,2019,5,5,2,30,0.0,0.0,0.0,0.741,22.76,42.53,2.461,87329.35
2019-05-05 02:40:00,2019,5,5,2,40,0.02,0.0,0.0,0.715,22.73,44.06,2.713,87337.62000000001
2019-05-05 02:50:00,2019,5,5,2,50,0.0,0.0,0.0,0.676,22.39,45.02,2.681,87325.26000000001
2019-05-05 03:00:00,2019,5,5,3,0,0.069,0.0,0.0,0.669,22.4,43.96,2.79,87331.07
2019-05-05 03:10:00,2019,5,5,3,10,0.116,0.0,0.0,0.661,22.66,43.31,2.27,87332.73000000001
2019-05-05 03:20:00,2019,5,5,3,20,0.0,0.0,0.0,0.658,22.48,45.19,1.934,87350.58
2019-05-05 03:30:00,2019,5,5,3,30,0.022,0.0,0.0,0.665,22.14,46.0,1.873,87315.55
2019-05-05 03:40:00,2019,5,5,3,40,0.131,0.0,0.0,0.658,22.33,45.22,1.884,87323.7
2019-05-05 03:50:00,2019,5,5,3,50,0.185,0.0,0.0,0.66,22.45,43.79,1.91,87342.51000000001
2019-05-05 04:00:00,2019,5,5,4,0,0.137,0.0,0.0,0.673,22.88,42.09,1.643,87304.86
2019-05-05 04:10:00,2019,5,5,4,10,0.224,0.0,0.0,0.701,23.12,43.69,1.763,87319.59000000001
2019-05-05 04:20:00,2019,5,5,4,20,0.0,0.0,0.0,0.698,22.55,45.05,2.056,87326.92
2019-05-05 04:30:00,2019,5,5,4,30,0.0,0.0,0.0,0.75,22.44,44.88,2.268,87323.73999999999
2019-05-05 04:40:00,2019,5,5,4,40,0.035,0.0,0.0,0.73,22.53,44.78,1.945,87325.31999999999
2019-05-05 04:50:00,2019,5,5,4,50,0.0,0.0,0.0,0.684,22.32,45.87,1.993,87330.26
2019-05-05 05:00:00,2019,5,5,5,0,0.0,0.0,0.0,0.682,21.98,47.88,2.001,87343.34
2019-05-05 05:10:00,2019,5,5,5,10,0.048,0.0,0.0,0.674,21.84,47.98,1.913,87336.68000000001
2019-05-05 05:20:00,2019,5,5,5,20,0.0,0.0,0.0,0.679,22.03,47.91,1.132,87304.88
2019-05-05 05:30:00,2019,5,5,5,30,0.0,0.0,0.0,0.685,21.81,49.65,0.805,87343.40999999999
2019-05-05 05:40:00,2019,5,5,5,40,0.0,0.0,0.0,0.692,21.58,50.37,0.862,87346.57999999999
2019-05-05 05:50:00,2019,5,5,5,50,0.009,0.0,0.0,0.677,21.38,51.08,1.556,87362.95999999999
2019-05-05 06:00:00,2019,5,5,6,0,0.137,0.0,0.0,0.676,21.22,52.1,1.523,87365.34
2019-05-05 06:10:00,2019,5,5,6,10,0.036,0.0,0.0,0.677,21.07,52.27,1.585,87369.5
2019-05-05 06:20:00,2019,5,5,6,20,0.095,2.436,1.985,0.678,21.03,52.07,2.033,87349.94
2019-05-05 06:30:00,2019,5,5,6,30,0.392,10.51,8.71,0.691,21.32,51.76,2.158,87381.73000000001
2019-05-05 06:40:00,2019,5,5,6,40,0.396,25.28,18.98,0.686,21.36,51.39,2.118,87376.87
2019-05-05 06:50:00,2019,5,5,6,50,1.033,44.75,31.15,0.679,21.75,51.39,1.904,87372.69
2019-05-05 07:00:00,2019,5,5,7,0,0.869,66.78,42.2,0.67,21.24,53.5,2.149,87369.54
2019-05-05 07:10:00,2019,5,5,7,10,1.189,91.9,54.66,0.672,21.2,53.37,1.929,87394.84999999999
2019-05-05 07:20:00,2019,5,5,7,20,1.591,122.4,67.62,0.676,21.72,51.52,1.375,87384.98
2019-05-05 07:30:00,2019,5,5,7,30,101.4,153.0,79.67,0.679,22.49,49.79,0.626,87399.05
2019-05-05 07:40:00,2019,5,5,7,40,244.8,185.8,90.8,0.683,23.17,49.75,0.0,87429.14
2019-05-05 07:50:00,2019,5,5,7,50,278.0,219.4,101.2,0.682,23.56,46.55,0.054,87396.51
2019-05-05 08:00:00,2019,5,5,8,0,312.0,255.7,111.7,0.678,24.73,41.98,0.0,87434.11
2019-05-05 08:10:00,2019,5,5,8,10,340.6,294.3,123.4,0.665,25.59,42.09,0.074,87416.03
2019-05-05 08:20:00,2019,5,5,8,20,346.0,322.6,132.9,0.663,26.13,40.76,0.269,87409.64
2019-05-05 08:30:00,2019,5,5,8,30,375.9,363.8,143.6,0.669,26.56,39.12,0.343,87443.94
2019-05-05 08:40:00,2019,5,5,8,40,394.0,403.5,154.5,0.666,26.67,39.63,1.009,87413.77
2019-05-05 08:50:00,2019,5,5,8,50,436.4,460.1,170.6,0.669,26.55,38.88,1.406,87401.4
2019-05-05 09:00:00,2019,5,5,9,0,441.9,506.5,194.7,0.672,26.99,37.55,1.022,87405.52
2019-05-05 09:10:00,2019,5,5,9,10,417.7,534.8,217.7,0.674,27.33,37.34,1.136,87424.51
2019-05-05 09:20:00,2019,5,5,9,20,427.8,590.5,247.7,0.671,27.54,36.56,1.188,87435.86
2019-05-05 09:30:00,2019,5,5,9,30,347.9,575.3,267.1,0.671,27.49,36.42,1.794,87435.2
2019-05-05 09:40:00,2019,5,5,9,40,270.6,561.4,289.7,0.672,27.56,36.83,1.699,87446.61
2019-05-05 09:50:00,2019,5,5,9,50,171.7,504.9,295.9,0.659,27.36,37.1,1.973,87422.81
2019-05-05 10:00:00,2019,5,5,10,0,148.7,499.2,304.1,0.665,27.24,35.91,1.634,87447.45
2019-05-05 10:10:00,2019,5,5,10,10,284.2,636.0,322.3,0.692,28.03,35.16,1.835,87420.20999999999
2019-05-05 10:20:00,2019,5,5,10,20,304.9,652.4,316.3,0.699,28.16,34.31,1.632,87402.86
2019-05-05 10:30:00,2019,5,5,10,30,386.6,728.1,319.6,0.696,28.32,33.93,2.121,87419.16
2019-05-05 10:40:00,2019,5,5,10,40,465.1,810.0,325.9,0.685,28.79,33.7,1.812,87417.74
2019-05-05 10:50:00,2019,5,5,10,50,391.0,768.3,334.3,0.68,28.73,33.69,2.418,87409.45
2019-05-05 11:00:00,2019,5,5,11,0,325.0,738.4,346.9,0.672,28.65,33.52,2.621,87419.32
2019-05-05 11:10:00,2019,5,5,11,10,248.1,646.1,323.6,0.61,29.01,33.8,2.624,87418.07
2019-05-05 11:20:00,2019,5,5,11,20,530.7,872.0,291.8,0.567,28.92,32.77,2.474,87416.28
2019-05-05 11:30:00,2019,5,5,11,30,641.8,944.0,268.6,0.563,29.6,31.38,2.203,87398.98
2019-05-05 11:40:00,2019,5,5,11,40,645.2,958.0,269.1,0.539,30.47,30.49,2.26,87369.48
2019-05-05 11:50:00,2019,5,5,11,50,402.0,763.0,282.4,0.528,30.47,30.76,2.645,87371.15
2019-05-05 12:00:00,2019,5,5,12,0,349.6,727.7,293.1,0.519,29.63,30.56,3.081,87339.8
2019-05-05 12:10:00,2019,5,5,12,10,665.3,1020.0,296.6,0.511,30.15,29.67,2.997,87325.42
2019-05-05 12:20:00,2019,5,5,12,20,644.5,1007.0,296.0,0.503,30.95,28.92,1.63,87295.75
2019-05-05 12:30:00,2019,5,5,12,30,608.2,983.0,300.7,0.495,30.59,28.96,2.652,87246.59
2019-05-05 12:40:00,2019,5,5,12,40,505.2,890.0,301.3,0.494,31.29,28.31,1.557,87260.53
2019-05-05 12:50:00,2019,5,5,12,50,347.4,705.2,269.8,0.489,31.28,28.14,2.405,87265.87
2019-05-05 13:00:00,2019,5,5,13,0,631.4,964.0,255.6,0.489,31.58,26.91,2.36,87244.73000000001
2019-05-05 13:10:00,2019,5,5,13,10,683.3,993.0,234.4,0.485,32.48,26.64,1.615,87252.51
2019-05-05 13:20:00,2019,5,5,13,20,604.0,930.0,243.6,0.479,32.8,26.2,2.46,87196.11
2019-05-05 13:30:00,2019,5,5,13,30,633.7,953.0,245.9,0.47,32.84,24.8,2.025,87196.7
2019-05-05 13:40:00,2019,5,5,13,40,607.9,927.0,249.9,0.464,33.11,25.86,2.794,87188.16
2019-05-05 13:50:00,2019,5,5,13,50,576.1,928.0,283.3,0.46,32.65,24.36,3.054,87130.92
2019-05-05 14:00:00,2019,5,5,14,0,597.3,903.0,258.3,0.459,33.67,22.86,1.752,87102.56000000001
2019-05-05 14:10:00,2019,5,5,14,10,699.7,943.0,220.1,0.454,33.02,22.69,3.403,87102.75
2019-05-05 14:20:00,2019,5,5,14,20,709.7,922.0,206.2,0.449,33.33,22.11,3.344,87067.17
2019-05-05 14:30:00,2019,5,5,14,30,603.5,839.0,221.9,0.44,33.45,21.5,2.291,87091.95999999999
2019-05-05 14:40:00,2019,5,5,14,40,537.1,806.0,252.5,0.431,34.03,19.62,2.29,87059.72
2019-05-05 14:50:00,2019,5,5,14,50,528.9,766.5,242.7,0.441,34.4,19.93,3.105,87050.78
2019-05-05 15:00:00,2019,5,5,15,0,583.6,796.3,244.1,0.435,34.53,19.62,2.411,87049.36
2019-05-05 15:10:00,2019,5,5,15,10,503.9,739.4,259.0,0.457,34.41,20.24,3.292,87023.91
2019-05-05 15:20:00,2019,5,5,15,20,514.1,720.8,248.2,0.497,34.21,19.93,2.636,86987.51999999999
2019-05-05 15:30:00,2019,5,5,15,30,545.8,705.1,225.3,0.427,34.39,21.12,3.418,86965.88
2019-05-05 15:40:00,2019,5,5,15,40,522.9,659.9,215.6,0.399,34.16,19.93,1.854,86958.25
2019-05-05 15:50:00,2019,5,5,15,50,455.0,600.6,215.9,0.387,34.35,18.84,4.961,86955.95
2019-05-05 16:00:00,2019,5,5,16,0,345.9,500.9,205.6,0.38,34.19,19.15,3.972,86963.03
2019-05-05 16:10:00,2019,5,5,16,10,414.4,554.8,225.0,0.385,34.61,18.53,2.78,86939.29000000001
2019-05-05 16:20:00,2019,5,5,16,20,292.5,418.6,186.2,0.417,34.83,18.81,2.371,86922.14
2019-05-05 16:30:00,2019,5,5,16,30,136.7,278.3,158.8,0.428,34.13,19.66,3.448,86894.65
2019-05-05 16:40:00,2019,5,5,16,40,72.38,188.8,118.3,0.385,33.75,20.0,3.504,86902.19
2019-05-05 16:50:00,2019,5,5,16,50,0.493,159.0,132.4,0.378,33.59,19.96,2.801,86868.95
2019-05-05 17:00:00,2019,5,5,17,0,123.9,200.6,116.3,0.376,33.61,19.39,3.153,86864.92
2019-05-05 17:10:00,2019,5,5,17,10,221.1,271.8,136.9,0.406,33.76,19.11,4.191,86866.95999999999
2019-05-05 17:20:00,2019,5,5,17,20,299.0,326.5,165.8,0.421,34.01,18.67,3.839,86863.51
2019-05-05 17:30:00,2019,5,5,17,30,166.0,214.9,124.7,0.38,33.8,19.04,4.115,86884.39
2019-05-05 17:40:00,2019,5,5,17,40,267.1,220.5,106.0,0.399,33.76,19.22,4.064,86922.0
2019-05-05 17:50:00,2019,5,5,17,50,103.7,140.6,90.5,0.439,33.71,19.01,3.801,86937.01999999999
2019-05-05 18:00:00,2019,5,5,18,0,11.52,102.3,81.8,0.398,33.34,19.49,4.112,86946.64
2019-05-05 18:10:00,2019,5,5,18,10,83.7,105.3,72.24,0.384,33.24,19.45,4.254,86944.91
2019-05-05 18:20:00,2019,5,5,18,20,104.0,90.6,58.73,0.411,33.38,19.18,3.225,86942.37000000001
2019-05-05 18:30:00,2019,5,5,18,30,117.1,69.16,42.29,0.359,33.49,19.15,3.456,86973.61
2019-05-05 18:40:00,2019,5,5,18,40,75.69,48.04,32.38,0.385,33.07,20.03,3.581,86973.96
2019-05-05 18:50:00,2019,5,5,18,50,15.7,23.8,17.79,0.358,32.64,20.61,4.485,86975.11
2019-05-05 19:00:00,2019,5,5,19,0,0.081,7.537,6.022,0.354,32.44,20.14,5.225,86975.08
2019-05-05 19:10:00,2019,5,5,19,10,0.0,0.318,0.171,0.364,32.31,20.82,4.246,86987.45
2019-05-05 19:20:00,2019,5,5,19,20,0.0,0.0,0.0,0.356,32.11,20.58,3.844,86982.81
2019-05-05 19:30:00,2019,5,5,19,30,0.0,0.0,0.0,0.36,31.99,20.61,3.802,87029.92
2019-05-05 19:40:00,2019,5,5,19,40,0.0,0.0,0.0,0.356,31.58,20.78,3.786,87042.62999999999
2019-05-05 19:50:00,2019,5,5,19,50,0.017,0.0,0.0,0.355,31.33,20.71,3.987,87047.87
2019-05-05 20:00:00,2019,5,5,20,0,0.006,0.0,0.0,0.355,31.18,20.44,3.93,87049.15999999999
2019-05-05 20:10:00,2019,5,5,20,10,0.0,0.0,0.0,0.353,30.83,20.85,4.124,87084.52
2019-05-05 20:20:00,2019,5,5,20,20,0.0,0.0,0.0,0.361,30.4,21.16,3.318,87112.62000000001
2019-05-05 20:30:00,2019,5,5,20,30,0.0,0.0,0.0,0.353,30.04,21.63,4.25,87125.62000000001
2019-05-05 20:40:00,2019,5,5,20,40,0.0,0.0,0.0,0.355,29.6,22.25,3.676,87128.56
2019-05-05 20:50:00,2019,5,5,20,50,0.0,0.0,0.0,0.351,29.17,22.83,3.549,87165.20000000001
2019-05-05 21:00:00,2019,5,5,21,0,0.0,0.0,0.0,0.355,28.78,23.54,3.74,87181.64
2019-05-05 21:10:00,2019,5,5,21,10,0.0,0.0,0.0,0.36,28.5,24.19,3.021,87213.18
2019-05-05 21:20:00,2019,5,5,21,20,0.003,0.0,0.0,0.353,28.39,24.36,2.701,87219.2
2019-05-05 21:30:00,2019,5,5,21,30,0.0,0.0,0.0,0.363,28.31,24.67,1.303,87244.92
2019-05-05 21:40:00,2019,5,5,21,40,0.013,0.0,0.0,0.352,28.06,25.59,2.284,87264.98
2019-05-05 21:50:00,2019,5,5,21,50,0.036,0.0,0.0,0.346,28.03,25.9,2.183,87277.97
2019-05-05 22:00:00,2019,5,5,22,0,0.186,0.0,0.0,0.345,28.08,25.66,2.433,87302.03
2019-05-05 22:10:00,2019,5,5,22,10,0.0,0.0,0.0,0.344,27.66,27.91,1.149,87333.06999999999
2019-05-05 22:20:00,2019,5,5,22,20,0.0,0.0,0.0,0.35,26.93,28.56,1.154,87372.39
2019-05-05 22:30:00,2019,5,5,22,30,0.0,0.0,0.0,0.345,26.75,29.34,0.924,87399.59
2019-05-05 22:40:00,2019,5,5,22,40,0.0,0.0,0.0,0.344,26.67,29.78,0.63,87418.02
2019-05-05 22:50:00,2019,5,5,22,50,0.0,0.0,0.0,0.345,26.48,30.36,0.0,87399.84
2019-05-05 23:00:00,2019,5,5,23,0,0.0,0.0,0.0,0.344,26.3,30.67,0.019,87448.46
2019-05-05 23:10:00,2019,5,5,23,10,0.075,0.0,0.0,0.344,25.92,32.17,0.668,87470.83
2019-05-05 23:20:00,2019,5,5,23,20,0.0,0.0,0.0,0.345,25.15,32.54,0.804,87474.98000000001
2019-05-05 23:30:00,2019,5,5,23,30,0.026,0.0,0.0,0.344,25.43,31.9,0.345,87480.62999999999
2019-05-05 23:40:00,2019,5,5,23,40,0.176,0.0,0.0,0.344,25.27,32.95,1.885,87477.53
2019-05-05 23:50:00,2019,5,5,23,50,0.116,0.0,0.0,0.343,25.0,32.75,2.171,87483.91
2019-06-05 00:00:00,2019,6,5,0,0,0.0,0.0,0.0,0.345,24.83,33.67,1.749,87488.97
2019-06-05 00:10:00,2019,6,5,0,10,0.127,0.0,0.0,0.341,24.65,33.63,2.365,87470.86
2019-06-05 00:20:00,2019,6,5,0,20,0.0,0.0,0.0,0.34,24.4,33.46,1.909,87487.25
2019-06-05 00:30:00,2019,6,5,0,30,0.0,0.0,0.0,0.338,24.4,34.04,1.968,87493.75
2019-06-05 00:40:00,2019,6,5,0,40,0.0,0.0,0.0,0.338,24.02,34.08,0.634,87476.65
2019-06-05 00:50:00,2019,6,5,0,50,0.018,0.0,0.0,0.339,24.21,34.96,0.98,87488.85
2019-06-05 01:00:00,2019,6,5,1,0,0.002,0.0,0.0,0.343,24.08,35.34,0.373,87476.65
2019-06-05 01:10:00,2019,6,5,1,10,0.052,0.0,0.0,0.341,23.92,35.3,1.536,87492.90999999999
2019-06-05 01:20:00,2019,6,5,1,20,0.0,0.0,0.0,0.342,23.7,34.9,1.171,87470.12
2019-06-05 01:30:00,2019,6,5,1,30,0.001,0.0,0.0,0.341,23.38,36.39,1.798,87461.03
2019-06-05 01:40:00,2019,6,5,1,40,0.003,0.0,0.0,0.341,23.02,36.77,1.843,87443.93
2019-06-05 01:50:00,2019,6,5,1,50,0.0,0.0,0.0,0.34,22.93,38.68,1.356,87474.19
2019-06-05 02:00:00,2019,6,5,2,0,0.0,0.0,0.0,0.338,22.38,40.07,1.919,87460.99
2019-06-05 02:10:00,2019,6,5,2,10,0.0,0.0,0.0,0.337,22.15,40.04,2.076,87436.6
2019-06-05 02:20:00,2019,6,5,2,20,0.009,0.0,0.0,0.339,22.22,41.03,2.275,87452.86
2019-06-05 02:30:00,2019,6,5,2,30,0.0,0.0,0.0,0.34,21.91,42.15,2.193,87434.91
2019-06-05 02:40:00,2019,6,5,2,40,0.0,0.0,0.0,0.339,21.76,42.26,2.094,87430.82
2019-06-05 02:50:00,2019,6,5,2,50,0.003,0.0,0.0,0.338,21.78,42.7,2.27,87432.48999999999
2019-06-05 03:00:00,2019,6,5,3,0,0.0,0.0,0.0,0.337,21.57,44.1,2.231,87421.78
2019-06-05 03:10:00,2019,6,5,3,10,0.0,0.0,0.0,0.336,21.4,44.57,2.198,87439.08
2019-06-05 03:20:00,2019,6,5,3,20,0.0,0.0,0.0,0.336,21.49,44.3,1.888,87452.0
2019-06-05 03:30:00,2019,6,5,3,30,0.028,0.0,0.0,0.338,21.57,43.86,1.461,87421.01
2019-06-05 03:40:00,2019,6,5,3,40,0.04,0.0,0.0,0.337,21.86,45.36,1.457,87416.95
2019-06-05 03:50:00,2019,6,5,3,50,0.172,0.0,0.0,0.337,21.75,44.23,1.984,87431.62
2019-06-05 04:00:00,2019,6,5,4,0,0.177,0.0,0.0,0.337,21.97,43.76,1.884,87427.59
2019-06-05 04:10:00,2019,6,5,4,10,0.129,0.0,0.0,0.336,22.28,42.7,1.332,87413.65
2019-06-05 04:20:00,2019,6,5,4,20,0.0,0.0,0.0,0.336,22.37,43.89,0.379,87452.93000000001
2019-06-05 04:30:00,2019,6,5,4,30,0.0,0.0,0.0,0.335,22.07,44.95,0.016,87450.45
2019-06-05 04:40:00,2019,6,5,4,40,0.0,0.0,0.0,0.333,21.75,45.8,0.0,87456.98
2019-06-05 04:50:00,2019,6,5,4,50,0.075,0.0,0.0,0.335,21.8,46.14,0.388,87467.65000000001
2019-06-05 05:00:00,2019,6,5,5,0,0.253,0.0,0.0,0.335,21.68,45.97,1.117,87479.93000000001
2019-06-05 05:10:00,2019,6,5,5,10,0.112,0.0,0.0,0.336,21.6,46.38,0.504,87474.15999999999
2019-06-05 05:20:00,2019,6,5,5,20,0.0,0.0,0.0,0.338,21.62,46.86,0.016,87492.19
2019-06-05 05:30:00,2019,6,5,5,30,0.0,0.0,0.0,0.335,21.25,47.71,0.022,87507.7
2019-06-05 05:40:00,2019,6,5,5,40,0.055,0.0,0.0,0.337,21.15,49.68,1.179,87517.54
2019-06-05 05:50:00,2019,6,5,5,50,0.227,0.0,0.0,0.337,20.78,48.76,1.734,87516.72
2019-06-05 06:00:00,2019,6,5,6,0,0.073,0.0,0.0,0.336,20.65,50.5,2.031,87533.05
2019-06-05 06:10:00,2019,6,5,6,10,0.028,0.078,0.057,0.334,20.46,50.95,2.165,87537.87999999999
2019-06-05 06:20:00,2019,6,5,6,20,0.137,2.99,2.34,0.332,20.33,50.43,2.213,87530.7
2019-06-05 06:30:00,2019,6,5,6,30,6.278,14.0,11.74,0.329,20.88,48.66,2.155,87545.29
2019-06-05 06:40:00,2019,6,5,6,40,26.28,27.6,20.92,0.331,20.78,50.88,2.146,87555.93000000001
2019-06-05 06:50:00,2019,6,5,6,50,50.44,44.45,31.14,0.329,20.59,51.08,2.288,87555.24
2019-06-05 07:00:00,2019,6,5,7,0,81.9,67.34,44.19,0.327,20.77,50.67,2.168,87583.73
2019-06-05 07:10:00,2019,6,5,7,10,134.0,109.8,68.19,0.327,21.0,49.72,2.034,87596.89
2019-06-05 07:20:00,2019,6,5,7,20,167.1,132.6,75.38,0.326,21.49,49.11,1.224,87591.09
2019-06-05 07:30:00,2019,6,5,7,30,148.8,138.4,78.61,0.316,22.01,47.81,1.275,87600.21
2019-06-05 07:40:00,2019,6,5,7,40,188.7,182.1,98.5,0.315,22.41,46.52,0.661,87612.3
2019-06-05 07:50:00,2019,6,5,7,50,234.6,223.3,114.3,0.316,23.31,42.46,0.008,87606.66
2019-06-05 08:00:00,2019,6,5,8,0,259.6,255.3,125.7,0.321,24.35,44.33,0.138,87632.05
2019-06-05 08:10:00,2019,6,5,8,10,237.9,257.3,124.5,0.32,24.7,43.72,0.311,87645.18000000001
2019-06-05 08:20:00,2019,6,5,8,20,315.0,308.4,130.0,0.32,24.95,40.82,0.492,87658.15
2019-06-05 08:30:00,2019,6,5,8,30,368.0,365.5,145.1,0.317,25.23,40.76,1.279,87659.74
