tiempo,Idirecta,Iglobal,Idifusa,To,HR,P,ws,wd
2019-06-11 06:30:00,115.0,33.15,19.98,21.03,62.46,87940.36,4.204443930635838,205.7002312138728
2019-06-11 06:40:00,222.0,62.4,29.33,20.05,59.57,87949.37999999999,4.206743352601157,206.01549132947972
2019-06-11 06:50:00,314.2,93.0,36.83,20.73,58.1,87969.0,4.209042774566474,206.3307514450867
2019-06-11 07:00:00,364.9,122.0,42.76,21.13,57.28,87986.18000000001,4.211342196531792,206.6460115606936
2019-06-11 07:10:00,428.3,158.3,49.2,21.39,53.91,87992.69,4.21364161849711,206.96127167630056
2019-06-11 07:20:00,487.8,196.4,54.72,21.93,52.92,87986.95,4.215941040462428,207.2765317919075
2019-06-11 07:30:00,514.5,229.6,60.09,22.23,57.08,87992.72,4.218240462427746,207.5917919075144
2019-06-11 07:40:00,544.3,265.0,65.74,22.7,48.9,88006.6,4.220539884393063,207.90705202312137
2019-06-11 07:50:00,591.1,308.8,72.23,24.23,41.88,88009.01,4.222839306358382,208.2223121387283
2019-06-11 08:00:00,627.2,354.2,77.92,24.31,45.6,87993.52,4.225138728323699,208.53757225433523
2019-06-11 08:10:00,651.6,396.8,83.2,23.65,46.24,87997.54000000001,4.227438150289017,208.85283236994215
2019-06-11 08:20:00,658.9,432.1,89.7,23.89,42.8,88000.12000000001,4.229737572254336,209.16809248554912
2019-06-11 08:30:00,659.8,461.0,93.6,24.29,41.16,87990.89,4.232036994219653,209.48335260115604
2019-06-11 08:40:00,677.2,496.9,96.3,25.44,39.87,87994.42,4.234336416184971,209.798612716763
2019-06-11 08:50:00,697.7,537.4,99.1,25.08,41.54,87973.42,4.236635838150289,210.1138728323699
2019-06-11 09:00:00,695.9,567.2,104.6,25.27,38.71,87965.11,4.238935260115607,210.42913294797685
2019-06-11 09:10:00,701.1,602.3,110.3,25.62,40.41,87958.8,4.241234682080925,210.7443930635838
2019-06-11 09:20:00,726.8,640.9,110.7,25.51,40.44,87942.97,4.243534104046243,211.05965317919072
2019-06-11 09:30:00,745.3,677.0,112.5,25.55,40.1,87950.99,4.245833526011561,211.3749132947977
2019-06-11 09:40:00,759.9,708.9,113.7,26.4,39.45,87950.3,4.248132947976878,211.6901734104046
2019-06-11 09:50:00,778.0,749.7,117.4,26.03,39.45,87946.24,4.250432369942197,212.00543352601156
2019-06-11 10:00:00,756.7,762.3,123.3,25.97,42.04,87945.98999999999,4.2527317919075145,212.32069364161848
2019-06-11 10:10:00,738.8,781.7,133.6,25.77,40.92,87940.52,4.255031213872832,212.63595375722545
2019-06-11 10:20:00,751.9,814.0,138.5,26.19,39.32,87928.45999999999,4.25733063583815,212.95121387283237
2019-06-11 10:30:00,771.7,848.0,139.7,25.91,41.19,87917.93000000001,4.259630057803468,213.2664739884393
2019-06-11 10:40:00,797.8,889.0,143.7,26.12,40.27,87907.96,4.261929479768786,213.58173410404623
2019-06-11 10:50:00,798.8,915.0,151.8,26.42,40.54,87907.42,4.264228901734104,213.89699421965315
2019-06-11 11:00:00,721.7,875.0,153.8,26.48,39.9,87895.43,4.266528323699422,214.2122543352601
2019-06-11 11:10:00,717.3,882.0,158.2,26.55,38.53,87896.64,4.26882774566474,214.52751445086705
2019-06-11 11:20:00,754.5,929.0,163.9,26.94,39.04,87883.45000000001,4.271127167630057,214.842774566474
2019-06-11 11:30:00,767.8,955.0,166.7,27.07,39.55,87870.17,4.273426589595376,215.1580346820809
2019-06-11 11:40:00,765.3,968.0,171.9,27.31,39.32,87861.99,4.275726011560693,215.47329479768783
2019-06-11 11:50:00,760.7,983.0,179.6,26.93,39.76,87869.15000000001,4.278025433526011,215.7885549132948
2019-06-11 12:00:00,749.5,981.0,182.4,27.65,36.73,87839.51,4.28032485549133,216.1038150289017
2019-06-11 12:10:00,749.2,985.0,181.1,27.95,35.43,87833.08,4.282624277456647,216.41907514450864
2019-06-11 12:20:00,767.6,1001.0,177.5,28.35,37.41,87814.05,4.284923699421965,216.7343352601156
2019-06-11 12:30:00,768.9,1004.0,177.1,28.16,36.08,87804.01000000001,4.287223121387283,217.04959537572253
2019-06-11 12:40:00,768.3,1010.0,181.9,28.72,36.39,87784.20999999999,4.289522543352601,217.36485549132945
2019-06-11 12:50:00,759.8,1006.0,183.2,27.95,37.82,87774.65,4.291821965317919,217.6801156069364
2019-06-11 13:00:00,762.9,1011.0,188.3,28.32,34.89,87768.62999999999,4.294121387283237,217.9953757225433
2019-06-11 13:10:00,761.2,1004.0,186.8,28.73,35.19,87748.14,4.296420809248555,218.31063583815023
2019-06-11 13:20:00,770.7,1008.0,183.0,28.59,34.82,87732.74,4.298720231213872,218.6258959537572
2019-06-11 13:30:00,770.4,1004.0,186.1,29.53,32.3,87717.58,4.301019653179191,218.94115606936413
2019-06-11 13:40:00,770.5,993.0,181.6,29.53,33.39,87703.85,4.3033190751445085,219.25641618497107
2019-06-11 13:50:00,760.4,971.0,178.8,29.67,32.67,87694.1,4.305618497109826,219.571676300578
2019-06-11 14:00:00,759.1,960.0,177.9,30.29,31.99,87673.0,4.307917919075145,219.8869364161849
2019-06-11 14:10:00,761.6,954.0,177.4,29.85,32.13,87654.13,4.310217341040462,220.20219653179188
2019-06-11 14:20:00,753.9,943.0,185.7,30.77,30.76,87624.59,4.31251676300578,220.51745664739883
2019-06-11 14:30:00,670.2,883.0,199.9,31.02,31.44,87613.9,4.314816184971098,220.83271676300572
2019-06-11 14:40:00,666.1,861.0,194.5,30.8,32.94,87602.66,4.317115606936416,221.1479768786127
2019-06-11 14:50:00,704.9,868.0,187.1,30.17,31.75,87583.48,4.319415028901734,221.46323699421964
2019-06-11 15:00:00,672.0,821.0,183.6,30.37,31.72,87567.56,4.321714450867052,221.77849710982656
2019-06-11 15:10:00,658.4,793.8,183.5,30.41,31.24,87545.14,4.32401387283237,222.0937572254335
2019-06-11 15:20:00,647.4,762.6,180.4,30.94,30.29,87553.24,4.326313294797688,222.4090173410404
2019-06-11 15:30:00,640.8,738.7,176.1,31.21,31.41,87539.45,4.328612716763006,222.72427745664737
2019-06-11 15:40:00,631.1,709.8,170.5,30.57,31.0,87531.25,4.330912138728324,223.03953757225432
2019-06-11 15:50:00,632.4,687.7,167.2,30.66,30.97,87516.64,4.333211560693641,223.35479768786124
2019-06-11 16:00:00,626.0,659.1,163.9,31.13,30.93,87505.43000000001,4.33551098265896,223.67005780346815
2019-06-11 16:10:00,588.4,612.5,160.9,30.78,30.87,87494.7,4.337810404624277,223.98531791907516
2019-06-11 16:20:00,546.1,557.7,154.4,31.41,31.31,87482.25,4.340109826589595,224.30057803468205
2019-06-11 16:30:00,542.5,535.7,151.5,30.69,31.96,87465.19,4.3424092485549135,224.615838150289
2019-06-11 16:40:00,509.9,492.3,146.9,30.5,32.13,87464.29000000001,4.344708670520231,224.93109826589597
2019-06-11 16:50:00,474.7,445.0,139.5,30.28,32.13,87458.91,4.347008092485549,225.2463583815029
2019-06-11 17:00:00,410.7,383.2,131.2,30.11,32.06,87449.73999999999,4.349307514450867,225.5616184971098
2019-06-11 17:10:00,413.0,359.3,122.8,30.26,30.76,87428.11,4.351606936416185,225.87687861271675
2019-06-11 17:20:00,392.8,330.0,119.8,30.8,30.73,87435.16,4.353906358381503,226.19213872832367
2019-06-11 17:30:00,395.2,310.6,116.2,31.06,29.57,87414.76,4.356205780346821,226.50739884393064
2019-06-11 17:40:00,382.0,278.6,103.7,31.12,30.63,87404.1,4.358505202312139,226.82265895953756
2019-06-11 17:50:00,208.9,187.7,92.6,30.4,30.56,87403.2,4.360804624277456,227.13791907514448
2019-06-11 18:00:00,234.4,188.3,95.7,30.8,29.1,87395.61,4.363104046242775,227.45317919075143
2019-06-11 18:10:00,176.2,156.0,87.0,31.0,30.63,87402.67,4.365403468208092,227.76843930635837
2019-06-11 18:20:00,64.29,108.6,76.81,30.52,28.99,87397.28,4.36770289017341,228.0836994219653
2019-06-11 18:30:00,109.6,104.2,68.5,30.8,28.99,87383.24,4.370002312138729,228.39895953757224
2019-06-11 18:40:00,94.5,77.71,52.06,30.62,30.39,87385.7,4.372301734104046,228.7142196531792
2019-06-11 18:50:00,105.3,58.79,37.89,30.59,30.25,87392.75,4.374601156069364,229.0294797687861
2019-06-11 19:00:00,56.42,36.27,24.57,30.18,30.93,87386.90000000001,4.376900578034682,229.34473988439305
2019-06-11 19:10:00,0.052,15.67,12.35,29.83,32.3,87388.99,4.3792,229.66
2019-06-11 19:20:00,0.0,4.566,3.245,29.47,33.83,87389.58,4.381499421965318,229.9752601156069
2019-06-11 19:30:00,0.0,0.259,0.064,29.23,34.44,87404.25,4.383798843930636,230.29052023121383
2019-06-11 19:40:00,0.0,0.0,0.0,29.06,35.77,87401.06,4.386098265895954,230.6057803468208
2019-06-11 19:50:00,0.0,0.0,0.0,28.87,39.01,87403.78,4.388397687861271,230.92104046242773
2019-06-11 20:00:00,0.0,0.0,0.0,27.75,44.84,87414.62,4.39069710982659,231.23630057803464
2019-06-11 20:10:00,0.0,0.0,0.0,26.8,48.45,87449.37,4.392996531791908,231.5515606936416
2019-06-11 20:20:00,0.0,0.0,0.0,26.47,47.97,87434.61,4.395295953757225,231.8668208092485
2019-06-11 20:30:00,0.0,0.0,0.0,26.39,48.93,87448.2,4.397595375722544,232.18208092485543
2019-06-11 20:40:00,0.0,0.0,0.0,26.49,48.35,87456.62999999999,4.399894797687861,232.4973410404624
2019-06-11 20:50:00,0.0,0.0,0.0,26.4,49.88,87474.99,4.402194219653179,232.81260115606932
2019-06-11 21:00:00,0.0,0.0,0.0,26.2,50.6,87482.48,4.404493641618497,233.12786127167627
2019-06-11 21:10:00,0.07,0.0,0.0,26.46,46.89,87490.97,4.406793063583815,233.4431213872832
2019-06-11 21:20:00,0.04,0.0,0.0,26.65,48.39,87507.34,4.409092485549133,233.75838150289016
2019-06-11 21:30:00,0.0,0.0,0.0,26.63,48.8,87512.95,4.411391907514451,234.07364161849708
2019-06-11 21:40:00,0.0,0.0,0.0,26.63,49.31,87523.87999999999,4.413691329479769,234.388901734104
2019-06-11 21:50:00,0.0,0.0,0.0,26.55,49.0,87531.28,4.415990751445087,234.70416184971097
2019-06-11 22:00:00,0.0,0.0,0.0,26.34,49.58,87542.90999999999,4.418290173410405,235.0194219653179
2019-06-11 22:10:00,0.0,0.0,0.0,26.23,50.43,87555.08,4.420589595375723,235.33468208092484
2019-06-11 22:20:00,0.0,0.0,0.0,25.93,53.53,87565.29000000001,4.42288901734104,235.64994219653173
2019-06-11 22:30:00,0.0,0.0,0.0,25.73,51.22,87574.06,4.425188439306359,235.9652023121387
2019-06-11 22:40:00,0.0,0.0,0.0,25.7,52.48,87577.5,4.427487861271676,236.28046242774565
2019-06-11 22:50:00,0.0,0.0,0.0,25.64,52.14,87586.03,4.429787283236994,236.59572254335257
2019-06-11 23:00:00,0.0,0.0,0.0,25.62,53.67,87590.19,4.4320867052023125,236.9109826589595
2019-06-11 23:10:00,0.179,0.0,0.0,25.62,53.94,87611.35,4.43438612716763,237.2262427745665
2019-06-11 23:20:00,0.203,0.0,0.0,25.66,54.42,87636.58,4.436685549132948,237.54150289017335
2019-06-11 23:30:00,0.024,0.0,0.0,25.81,51.52,87634.19,4.438984971098266,237.85676300578032
2019-06-11 23:40:00,0.0,0.0,0.0,25.79,52.44,87642.24,4.441284393063584,238.17202312138727
2019-06-11 23:50:00,0.0,0.0,0.0,25.64,54.42,87639.99,4.4435838150289015,238.4872832369942
2019-06-12 00:00:00,0.0,0.0,0.0,25.32,55.82,87640.95999999999,4.44588323699422,238.80254335260116
2019-06-12 00:10:00,0.0,0.0,0.0,25.1,48.56,87646.74,4.448182658959538,239.11780346820808
2019-06-12 00:20:00,0.0,0.0,0.0,25.15,53.3,87646.74,4.450482080924855,239.433063583815
2019-06-12 00:30:00,0.297,0.0,0.0,25.01,49.51,87645.9,4.452781502890174,239.74832369942197
2019-06-12 00:40:00,0.108,0.0,0.0,24.83,48.36,87636.1,4.455080924855492,240.0635838150289
2019-06-12 00:50:00,0.242,0.0,0.0,24.99,49.21,87643.5,4.457380346820809,240.3788439306358
2019-06-12 01:00:00,0.268,0.0,0.0,24.91,50.95,87646.70999999999,4.459679768786128,240.6941040462428
2019-06-12 01:10:00,0.11,0.0,0.0,24.77,47.98,87641.8,4.461979190751445,241.00936416184967
2019-06-12 01:20:00,0.336,0.0,0.0,24.88,47.44,87645.12,4.464278612716763,241.32462427745665
2019-06-12 01:30:00,0.217,0.0,0.0,24.9,48.19,87651.67,4.466578034682081,241.6398843930636
2019-06-12 01:40:00,0.005,0.0,0.0,24.82,48.63,87649.99,4.468877456647399,241.9551445086705
2019-06-12 01:50:00,0.073,0.0,0.0,24.84,48.22,87645.89,4.471176878612717,242.27040462427743
2019-06-12 02:00:00,0.297,0.0,0.0,24.88,48.32,87627.94,4.473476300578035,242.5856647398844
2019-06-12 02:10:00,0.054,0.0,0.0,24.8,49.38,87636.1,4.475775722543353,242.9009248554913
2019-06-12 02:20:00,0.031,0.0,0.0,24.68,49.17,87630.38,4.47807514450867,243.21618497109824
2019-06-12 02:30:00,0.062,0.0,0.0,24.65,49.51,87622.16,4.480374566473989,243.5314450867052
2019-06-12 02:40:00,0.039,0.0,0.0,24.57,50.57,87623.86,4.4826739884393065,243.8467052023121
2019-06-12 02:50:00,0.0,0.0,0.0,24.5,50.47,87633.65,4.484973410404624,244.16196531791903
2019-06-12 03:00:00,0.039,0.0,0.0,24.39,50.47,87628.76,4.487272832369943,244.477225433526
2019-06-12 03:10:00,0.024,0.0,0.0,24.39,51.08,87623.81,4.48957225433526,244.7924855491329
2019-06-12 03:20:00,0.0,0.0,0.0,24.34,51.05,87623.82,4.491871676300578,245.10774566473987
2019-06-12 03:30:00,0.0,0.0,0.0,24.21,51.63,87618.12,4.494171098265896,245.4230057803468
2019-06-12 03:40:00,0.0,0.0,0.0,24.11,51.97,87620.56,4.496470520231214,245.73826589595373
2019-06-12 03:50:00,0.0,0.0,0.0,23.99,52.51,87622.23,4.498769942196532,246.05352601156068
2019-06-12 04:00:00,0.0,0.0,0.0,23.86,52.45,87631.20999999999,4.50106936416185,246.3687861271676
2019-06-12 04:10:00,0.005,0.0,0.0,23.74,53.6,87632.01000000001,4.503368786127168,246.6840462427745
2019-06-12 04:20:00,0.0,0.0,0.0,23.53,54.76,87637.73999999999,4.5056682080924855,246.9993063583815
2019-06-12 04:30:00,0.0,0.0,0.0,23.33,55.51,87638.58,4.507967630057804,247.3145664739884
2019-06-12 04:40:00,0.0,0.0,0.0,23.16,57.05,87653.28,4.510267052023122,247.62982658959533
2019-06-12 04:50:00,0.0,0.0,0.0,22.77,61.44,87659.0,4.512566473988439,247.94508670520227
2019-06-12 05:00:00,0.0,0.0,0.0,22.12,64.54,87654.1,4.514865895953758,248.2603468208092
2019-06-12 05:10:00,0.0,0.0,0.0,21.67,64.34,87660.67,4.517165317919075,248.57560693641616
2019-06-12 05:20:00,0.0,0.0,0.0,21.82,65.6,87671.27,4.519464739884393,248.89086705202308
2019-06-12 05:30:00,0.0,0.0,0.0,21.2,70.17,87677.84,4.521764161849712,249.20612716763003
2019-06-12 05:40:00,0.0,0.0,0.0,20.61,69.52,87693.37000000001,4.524063583815029,249.52138728323695
2019-06-12 05:50:00,0.131,0.0,0.0,20.74,66.11,87701.56,4.526363005780347,249.8366473988439
2019-06-12 06:00:00,0.147,0.91,0.86,21.09,69.93,87714.64,4.528662427745665,250.15190751445084
2019-06-12 06:10:00,0.0,4.408,3.391,20.52,70.74,87721.99,4.530961849710983,250.4671676300578
2019-06-12 06:20:00,14.32,17.08,13.57,20.47,67.47,87730.98999999999,4.5332612716763006,250.7824277456647
2019-06-12 06:30:00,88.2,44.0,30.97,21.1,68.87,87738.35,4.535560693641619,251.09768786127165
2019-06-12 06:40:00,138.2,80.3,53.74,20.69,71.73,87755.55,4.537860115606937,251.4129479768786
2019-06-12 06:50:00,185.6,118.4,75.67,20.83,67.3,87771.08,4.540159537572254,251.72820809248552
2019-06-12 07:00:00,230.5,147.5,87.4,21.99,64.99,87784.96,4.542458959537573,252.0434682080925
2019-06-12 07:10:00,269.1,186.5,105.2,22.42,66.89,87787.43,4.5447583815028905,252.35872832369935
2019-06-12 07:20:00,289.2,205.3,108.4,23.48,63.04,87800.53,4.547057803468208,252.67398843930636
2019-06-12 07:30:00,302.5,205.7,94.7,24.43,57.22,87820.12,4.549357225433527,252.98924855491327
2019-06-12 07:40:00,349.2,235.0,95.1,24.79,54.56,87828.33,4.551656647398844,253.3045086705202
2019-06-12 07:50:00,378.9,263.5,97.4,25.4,51.56,87844.68000000001,4.553956069364162,253.61976878612717
2019-06-12 08:00:00,382.7,287.2,101.8,25.32,56.26,87847.11,4.55625549132948,253.93502890173409
2019-06-12 08:10:00,480.7,356.0,111.5,24.78,56.97,87851.62,4.558554913294798,254.250289017341
2019-06-12 08:20:00,508.8,390.9,117.0,24.9,56.8,87844.3,4.560854335260116,254.56554913294795
2019-06-12 08:30:00,545.0,435.3,123.7,25.01,56.12,87848.7,4.563153757225433,254.8808092485549
2019-06-12 08:40:00,592.0,482.3,125.7,25.82,52.24,87834.3,4.565453179190752,255.1960693641618
2019-06-12 08:50:00,617.0,520.0,128.4,26.4,51.59,87820.12,4.567752601156069,255.5113294797688
2019-06-12 09:00:00,648.1,565.5,133.1,26.09,51.04,87828.67,4.570052023121387,255.8265895953757
2019-06-12 09:10:00,664.5,589.7,136.8,26.2,50.39,87820.32,4.5723514450867055,256.1418497109826
2019-06-12 09:20:00,690.4,644.8,137.2,26.21,51.11,87813.71,4.574650867052023,256.45710982658954
2019-06-12 09:30:00,693.1,671.2,140.5,25.85,53.15,87815.77,4.576950289017341,256.7723699421965
2019-06-12 09:40:00,704.9,703.0,142.8,25.56,54.3,87817.7,4.579249710982659,257.08763005780344
2019-06-12 09:50:00,714.3,733.9,146.3,25.75,49.77,87825.73,4.581549132947977,257.4028901734104
2019-06-12 10:00:00,736.0,769.3,146.0,26.39,48.72,87823.87999999999,4.583848554913295,257.71815028901733
2019-06-12 10:10:00,753.6,804.0,147.7,26.05,48.07,87826.59,4.586147976878613,258.03341040462425
2019-06-12 10:20:00,744.1,822.0,156.0,26.62,47.83,87832.68000000001,4.588447398843931,258.3486705202312
2019-06-12 10:30:00,761.5,856.0,157.6,26.57,48.69,87809.82,4.590746820809248,258.66393063583814
2019-06-12 10:40:00,767.3,876.0,157.1,26.67,47.05,87810.85,4.593046242774567,258.97919075144506
2019-06-12 10:50:00,782.0,900.0,153.4,26.48,46.57,87811.06999999999,4.5953456647398845,259.294450867052
2019-06-12 11:00:00,797.6,922.0,150.2,27.37,43.54,87786.56,4.597645086705202,259.6097109826589
2019-06-12 11:10:00,798.0,942.0,155.5,27.49,44.05,87776.12000000001,4.59994450867052,259.92497109826587
2019-06-12 11:20:00,788.1,955.0,163.6,26.92,45.65,87763.76000000001,4.602243930635838,260.2402312138728
2019-06-12 11:30:00,790.1,975.0,171.0,27.5,43.81,87745.78,4.604543352601156,260.55549132947976
2019-06-12 11:40:00,790.4,985.0,169.4,27.94,45.82,87724.08,4.6068427745664735,260.8707514450867
2019-06-12 11:50:00,788.1,994.0,173.9,27.59,44.77,87698.39,4.609142196531792,261.1860115606936
2019-06-12 12:00:00,792.4,1006.0,175.6,28.26,44.67,87681.12999999999,4.61144161849711,261.5012716763006
2019-06-12 12:10:00,783.0,1017.0,188.6,28.08,44.15,87676.65,4.613741040462427,261.8165317919075
2019-06-12 12:20:00,607.6,887.0,214.3,28.7,46.57,87656.09,4.616040462427746,262.1317919075144
2019-06-12 12:30:00,734.5,1022.0,224.1,27.63,45.07,87653.54,4.618339884393063,262.4470520231214
2019-06-12 12:40:00,748.7,1030.0,221.0,28.31,43.68,87633.22,4.620639306358381,262.7623121387283
2019-06-12 12:50:00,746.3,1019.0,214.1,29.19,42.89,87608.44,4.6229387283237,263.0775722543352
2019-06-12 13:00:00,736.3,1008.0,214.0,29.46,43.03,87582.64,4.625238150289017,263.3928323699422
2019-06-12 13:10:00,726.4,1006.0,223.6,29.96,38.8,87577.67,4.627537572254335,263.7080924855491
2019-06-12 13:20:00,694.8,990.0,237.3,30.07,42.72,87565.31,4.629836994219653,264.02335260115603
2019-06-12 13:30:00,693.3,997.0,246.1,29.94,40.3,87569.59000000001,4.632136416184971,264.338612716763
2019-06-12 13:40:00,709.8,1005.0,247.1,29.93,38.94,87548.47,4.634435838150289,264.6538728323699
2019-06-12 13:50:00,603.2,920.0,261.8,30.73,39.31,87522.11,4.636735260115607,264.96913294797685
2019-06-12 14:00:00,653.7,962.0,267.6,30.72,40.1,87507.26,4.639034682080925,265.2843930635838
2019-06-12 14:10:00,622.8,946.0,281.3,30.67,41.15,87493.8,4.641334104046242,265.5996531791907
2019-06-12 14:20:00,436.0,792.0,306.1,30.08,39.55,87494.87000000001,4.643633526011561,265.91491329479766
2019-06-12 14:30:00,162.0,577.8,340.2,30.41,38.39,87486.87,4.645932947976879,266.23017341040463
2019-06-12 14:40:00,267.3,676.7,344.2,30.54,36.38,87473.68000000001,4.648232369942196,266.5454335260115
2019-06-12 14:50:00,301.5,713.0,364.3,30.85,39.08,87460.64,4.650531791907515,266.86069364161847
2019-06-12 15:00:00,346.4,744.0,356.8,30.63,39.83,87435.14,4.652831213872832,267.17595375722544
2019-06-12 15:10:00,490.6,819.0,320.7,30.59,37.71,87432.25,4.65513063583815,267.4912138728323
2019-06-12 15:20:00,566.0,774.0,249.5,30.49,40.17,87409.32,4.657430057803468,267.8064739884393
2019-06-12 15:30:00,462.4,653.3,226.2,30.3,40.0,87387.18000000001,4.659729479768786,268.1217341040462
2019-06-12 15:40:00,469.6,622.0,204.9,30.45,40.68,87389.61,4.662028901734104,268.4369942196532
2019-06-12 15:50:00,607.2,682.1,182.8,30.49,36.96,87364.38,4.664328323699422,268.7522543352601
2019-06-12 16:00:00,606.2,647.5,170.9,31.77,37.1,87358.70999999999,4.66662774566474,269.067514450867
2019-06-12 16:10:00,594.8,615.6,164.0,31.34,35.87,87340.08,4.668927167630057,269.382774566474
2019-06-12 16:20:00,576.3,579.0,158.6,31.13,35.4,87319.65,4.671226589595376,269.6980346820809
2019-06-12 16:30:00,560.6,541.1,151.2,31.39,35.4,87313.49,4.673526011560694,270.0132947976878
2019-06-12 16:40:00,555.8,511.5,145.3,31.07,35.19,87302.19,4.675825433526011,270.3285549132948
2019-06-12 16:50:00,526.5,468.2,138.5,30.9,34.17,87290.34,4.67812485549133,270.6438150289017
2019-06-12 17:00:00,490.6,428.5,136.8,30.65,34.78,87301.66,4.680424277456647,270.95907514450863
2019-06-12 17:10:00,458.4,391.3,133.4,30.51,35.71,87294.44,4.682723699421965,271.27433526011555
2019-06-12 17:20:00,422.1,348.9,126.0,30.32,32.67,87287.90000000001,4.685023121387284,271.5895953757225
2019-06-12 17:30:00,374.7,297.2,113.7,31.03,33.12,87270.61,4.687322543352601,271.90485549132944
2019-06-12 17:40:00,349.5,264.6,104.6,30.64,34.1,87264.89,4.689621965317919,272.2201156069364
2019-06-12 17:50:00,302.7,220.8,93.7,30.6,35.13,87264.15,4.691921387283237,272.53537572254334
2019-06-12 18:00:00,230.4,170.7,80.2,30.29,36.97,87264.51,4.694220809248555,272.85063583815025
2019-06-12 18:10:00,0.428,76.16,62.52,29.72,37.75,87265.41,4.6965202312138725,273.1658959537572
2019-06-12 18:20:00,101.4,87.5,52.36,29.43,39.04,87251.61,4.698819653179191,273.48115606936415
2019-06-12 18:30:00,60.63,70.51,47.78,29.47,38.63,87257.52,4.701119075144509,273.79641618497106
2019-06-12 18:40:00,93.4,61.14,37.64,29.38,41.15,87261.12000000001,4.703418497109826,274.111676300578
2019-06-12 18:50:00,0.604,20.97,17.74,29.09,42.35,87276.47,4.705717919075145,274.42693641618496
2019-06-12 19:00:00,0.0,7.226,5.931,28.76,43.4,87290.64,4.708017341040462,274.7421965317919
2019-06-12 19:10:00,0.0,3.441,2.722,28.6,44.29,87300.81,4.71031676300578,275.0574566473988
2019-06-12 19:20:00,0.0,0.355,0.235,28.46,46.54,87306.76,4.712616184971099,275.37271676300577
2019-06-12 19:30:00,0.0,0.0,0.0,28.14,46.1,87316.62,4.714915606936416,275.6879768786127
2019-06-12 19:40:00,0.0,0.0,0.0,28.09,48.52,87320.04,4.717215028901734,276.0032369942196
2019-06-12 19:50:00,0.0,0.0,0.0,27.69,49.51,87331.42,4.719514450867052,276.3184971098266
2019-06-12 20:00:00,0.0,0.0,0.0,27.59,51.45,87351.5,4.72181387283237,276.6337572254335
2019-06-12 20:10:00,0.0,0.0,0.0,26.9,52.27,87369.34,4.724113294797688,276.9490173410404
2019-06-12 20:20:00,0.0,0.0,0.0,27.1,54.31,87377.23,4.726412716763006,277.2642774566474
2019-06-12 20:30:00,0.0,0.0,0.0,26.82,52.98,87398.65999999999,4.728712138728324,277.5795375722543
2019-06-12 20:40:00,0.0,0.0,0.0,26.93,53.74,87410.03,4.731011560693641,277.8947976878612
2019-06-12 20:50:00,0.0,0.0,0.0,26.98,53.64,87428.48,4.73331098265896,278.2100578034682
2019-06-12 21:00:00,0.0,0.0,0.0,26.9,54.96,87442.36,4.7356104046242775,278.5253179190751
2019-06-12 21:10:00,0.002,0.0,0.0,27.01,53.53,87450.69,4.737909826589595,278.84057803468204
2019-06-12 21:20:00,0.0,0.0,0.0,27.26,53.6,87463.65,4.740209248554914,279.155838150289
2019-06-12 21:30:00,0.0,0.0,0.0,27.32,55.41,87479.31999999999,4.742508670520231,279.47109826589593
2019-06-12 21:40:00,0.012,0.0,0.0,26.98,56.29,87487.07,4.744808092485549,279.78635838150285
2019-06-12 21:50:00,0.003,0.0,0.0,26.99,56.36,87501.31,4.747107514450867,280.10161849710977
2019-06-12 22:00:00,0.001,0.0,0.0,26.71,58.3,87505.01000000001,4.749406936416185,280.41687861271674
2019-06-12 22:10:00,0.001,0.0,0.0,26.19,58.95,87524.04000000001,4.751706358381503,280.73213872832366
2019-06-12 22:20:00,0.009,1.364,0.0,25.45,61.98,87544.0,4.754005780346821,281.0473988439306
2019-06-12 22:30:00,0.001,3.537,0.0,22.65,83.9,87574.25,4.756305202312139,281.36265895953755
2019-06-12 22:40:00,0.0,0.218,0.0,21.14,83.8,87597.2,4.7586046242774565,281.6779190751445
2019-06-12 22:50:00,0.001,3.629,0.233,20.7,71.26,87628.19,4.760904046242775,281.9931791907514
2019-06-12 23:00:00,0.066,1.132,0.386,20.84,79.95,87666.16,4.763203468208093,282.3084393063584
2019-06-12 23:10:00,0.067,1.376,0.481,20.1,85.5,87677.78,4.76550289017341,282.6236994219653
2019-06-12 23:20:00,0.226,0.21,0.359,19.87,85.1,87690.14,4.767802312138729,282.9389595375722
2019-06-12 23:30:00,0.201,0.298,0.359,20.0,88.7,87721.22,4.770101734104046,283.2542196531792
2019-06-12 23:40:00,0.001,0.481,0.736,19.46,88.3,87744.09000000001,4.772401156069364,283.5694797687861
2019-06-12 23:50:00,0.001,0.352,0.366,19.34,87.5,87758.83,4.7747005780346825,283.884739884393
2019-06-13 00:00:00,0.0,0.303,0.108,19.35,87.5,87759.56,4.777,284.2
2019-06-13 00:10:00,0.0,0.004,0.0,18.99,87.6,87765.36,5.232,268.7
2019-06-13 00:20:00,0.001,0.0,0.0,18.88,89.1,87771.06,2.968,288.1
2019-06-13 00:30:00,0.0,0.0,0.0,18.89,89.8,87782.52,3.018,261.6
2019-06-13 00:40:00,0.001,0.0,0.0,19.05,90.6,87784.97,1.183,286.3
2019-06-13 00:50:00,0.0,0.0,0.0,19.13,91.1,87784.93999999999,1.252,243.3
2019-06-13 01:00:00,0.0,0.0,0.0,19.13,91.3,87782.48,2.797,293.5
