Date/Time,THERMAL ZONE: JORGE:Zone Mean Air Temperature [C](TimeStep),JORGE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),JORGE:Zone Thermal Comfort Fanger Model PPD [%](TimeStep) 
 05/14  01:20:00,27.624481616834499,-27.286276304648,100.0 
 05/14  01:30:00,27.56231527832891,-27.516278186163679,100.0 
 05/14  01:40:00,27.48234962325928,-27.749227602064516,100.0 
 05/14  01:50:00,27.406619606033389,-27.98226136040128,100.0 
 05/14  02:00:00,27.33024570301903,-28.22414563138793,100.0 
 05/14  02:10:00,27.261191596773967,-28.435058848916314,100.0 
 05/14  02:20:00,27.20981613970684,-28.59910048077456,100.0 
 05/14  02:30:00,27.17687109627677,-28.743815903438173,100.0 
 05/14  02:40:00,27.12278893356147,-28.93300330760533,100.0 
 05/14  02:50:00,27.027619039028957,-29.225132922359394,100.0 
 05/14  03:00:00,26.93973981176837,-29.4597038404405,100.0 
 05/14  03:10:00,26.87786408486876,-29.6570093875122,100.0 
 05/14  03:20:00,26.82467931154926,-29.843381520005786,100.0 
 05/14  03:30:00,26.76932059757962,-30.029942717413367,100.0 
 05/14  03:40:00,26.7285423611418,-30.154220221720569,100.0 
 05/14  03:50:00,26.668948236472326,-30.402254335081726,100.0 
 05/14  04:00:00,26.560958158162739,-30.72390984032155,100.0 
 05/14  04:10:00,26.466752078699739,-30.957024963689567,100.0 
 05/14  04:20:00,26.47526363772175,-30.94989864512392,100.0 
 05/14  04:30:00,26.43862086053971,-31.13234479019344,100.0 
 05/14  04:40:00,26.377608403246513,-31.318263013364108,100.0 
 05/14  04:50:00,26.299076216655125,-31.547629743382044,100.0 
 05/14  05:00:00,26.246389440009979,-31.749176175790944,100.0 
 05/14  05:10:00,26.203185594797906,-31.881994024206429,100.0 
 05/14  05:20:00,26.104399817471586,-32.18616099081603,100.0 
 05/14  05:30:00,26.034255170641296,-32.37295420431378,100.0 
 05/14  05:40:00,26.01200793175987,-32.46082088060836,100.0 
 05/14  05:50:00,25.98493747623918,-32.60492451202061,100.0 
 05/14  06:00:00,25.916263194934705,-32.867519139923697,100.0 
 05/14  06:10:00,25.820500488371989,-33.13243403258409,100.0 
