Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),THERMAL ZONE: JORGE:Zone Mean Air Temperature [C](TimeStep) 
 05/21  08:40:00,26.6,25.955196355975195 
 05/21  08:50:00,26.5,26.23571561443571 
 05/21  09:00:00,26.6,26.34639549360976 
 05/21  09:10:00,26.9,26.411297217761406 
 05/21  09:20:00,27.2,26.8506228600408 
 05/21  09:30:00,27.5,27.12479279965529 
 05/21  09:40:00,27.7,27.31628494632125 
 05/21  09:50:00,27.4,26.99996256207509 
 05/21  10:00:00,27.7,27.352762479889806 
 05/21  10:10:00,28.5,27.960007876275019 
 05/21  10:20:00,28.2,27.434000099990365 
 05/21  10:30:00,27.7,27.250787023197487 
 05/21  10:40:00,28.1,27.68780009798497 
 05/21  10:50:00,28.8,28.201886947472425 
 05/21  11:00:00,29.3,28.373722157908618 
 05/21  11:10:00,29.2,28.424485370759997 
 05/21  11:20:00,29.5,29.009847204635294 
 05/21  11:30:00,30.2,29.344627302047259 
 05/21  11:40:00,30.1,29.197283548217933 
 05/21  11:50:00,30.8,29.396202786272704 
 05/21  12:00:00,31.5,29.749298975137085 
 05/21  12:10:00,30.8,29.969809372282616 
 05/21  12:20:00,31.3,30.643513040755669 
 05/21  12:30:00,31.7,30.424535658239028 
 05/21  12:40:00,31.5,30.18807970003861 
 05/21  12:50:00,31.1,29.8244152849565 
 05/21  13:00:00,31.4,30.31494203611809 
 05/21  13:10:00,31.9,31.07668318259943 
 05/21  13:20:00,32.6,31.70509484380969 
 05/21  13:30:00,32.7,31.27678945973533 
 05/21  13:40:00,32.8,31.625978965415265 
 05/21  13:50:00,33.6,32.1395362417459 
 05/21  14:00:00,34.7,33.17014222328888 
 05/21  14:10:00,33.9,32.08645002036848 
 05/21  14:20:00,33.9,31.83282452856951 
 05/21  14:30:00,33.6,31.148455563681549 
 05/21  14:40:00,33.8,32.29104865293972 
 05/21  14:50:00,33.7,32.43662393637341 
 05/21  15:00:00,33.7,31.48738896200683 
 05/21  15:10:00,34.2,32.76803982994042 
 05/21  15:20:00,34.4,32.937915144823907 
 05/21  15:30:00,34.1,32.406544805877718 
 05/21  15:40:00,34.8,32.48166258641771 
 05/21  15:50:00,34.5,33.36355093443823 
 05/21  16:00:00,35.1,32.638865272472937 
 05/21  16:10:00,35.5,32.37651944597897 
 05/21  16:20:00,35.7,33.499615092740018 
 05/21  16:30:00,35.5,34.081797020898388 
 05/21  16:40:00,35.8,34.064297448502198 
 05/21  16:50:00,35.5,33.47999237386695 
 05/21  17:00:00,35.1,33.29864559329586 
 05/21  17:10:00,36.0,33.37912477119367 
 05/21  17:20:00,35.4,33.03092165965331 
 05/21  17:30:00,36.0,33.37724463543727 
 05/21  17:40:00,35.9,33.657854370648319 
 05/21  17:50:00,35.6,34.47208756368484 
 05/21  18:00:00,35.5,33.70203599918871 
 05/21  18:10:00,35.2,33.27629222006928 
 05/21  18:20:00,35.0,32.77571146644671 
 05/21  18:30:00,34.6,32.810954320317609 
 05/21  18:40:00,34.5,32.77914989992039 
 05/21  18:50:00,34.3,32.61966576693128 
 05/21  19:00:00,34.2,32.25805361006603 
 05/21  19:10:00,34.0,32.44250671712736 
 05/21  19:20:00,33.8,33.233491130603898 
 05/21  19:30:00,33.6,33.19416492038623 
 05/21  19:40:00,33.3,32.69751576386529 
 05/21  19:50:00,33.1,32.37068623804675 
 05/21  20:00:00,33.0,32.11437232206846 
 05/21  20:10:00,32.8,32.393595143565139 
 05/21  20:20:00,31.5,31.370604428056287 
 05/21  20:30:00,27.2,27.358054584367087 
 05/21  20:40:00,25.1,25.424006626855094 
 05/21  20:50:00,22.1,23.476578403652377 
 05/21  21:00:00,21.1,22.590090818883338 
 05/21  21:10:00,21.3,23.021903974488937 
 05/21  21:20:00,21.8,22.90334209591859 
 05/21  21:30:00,21.9,22.879244511964879 
 05/21  21:40:00,21.2,21.954509994665086 
 05/21  21:50:00,20.9,22.228622105583356 
 05/21  22:00:00,21.2,22.30633796201826 
 05/21  22:10:00,21.5,22.291193047457786 
 05/21  22:20:00,22.0,22.638938475420173 
 05/21  22:30:00,21.4,22.474140934854625 
 05/21  22:40:00,21.1,21.741154692993847 
 05/21  22:50:00,20.5,21.021633038594517 
 05/21  23:00:00,20.5,20.928842287275175 
 05/21  23:10:00,20.6,21.043122095816789 
 05/21  23:20:00,20.9,21.238854854941765 
 05/21  23:30:00,21.6,21.83788689128003 
 05/21  23:40:00,22.5,22.914076700631875 
 05/21  23:50:00,22.5,23.8817690661046 
 05/21  24:00:00,22.7,23.337850361970618 
 05/22  00:10:00,22.6,23.278834558615395 
 05/22  00:20:00,22.2,22.877223246495328 
 05/22  00:30:00,21.4,22.62277252700821 
 05/22  00:40:00,21.5,22.800602324540337 
 05/22  00:50:00,21.8,22.85146817392995 
 05/22  01:00:00,21.5,23.10398715150875 
 05/22  01:10:00,21.1,23.098511616598598 
 05/22  01:20:00,21.0,22.971453571312649 
 05/22  01:30:00,20.5,22.60410000218509 
 05/22  01:40:00,19.7,21.71596412670807 
 05/22  01:50:00,19.5,21.847500308765296 
 05/22  02:00:00,19.2,21.871461996812458 
 05/22  02:10:00,19.3,21.72147842819294 
 05/22  02:20:00,19.3,21.593471253620966 
 05/22  02:30:00,19.3,21.572474056198478 
 05/22  02:40:00,19.3,21.544763409729066 
 05/22  02:50:00,19.3,21.45223101730358 
 05/22  03:00:00,19.2,21.42460036085535 
 05/22  03:10:00,19.4,21.4096852055457 
 05/22  03:20:00,19.2,21.057371181677956 
 05/22  03:30:00,19.4,21.381721294030066 
 05/22  03:40:00,19.4,21.04753126948254 
 05/22  03:50:00,19.1,20.81511214173271 
 05/22  04:00:00,19.2,20.83943214593777 
 05/22  04:10:00,19.2,20.546379750975118 
 05/22  04:20:00,19.3,20.50868361981932 
 05/22  04:30:00,18.8,20.640097562778374 
 05/22  04:40:00,19.3,20.753444958772833 
 05/22  04:50:00,19.2,20.66228270059275 
 05/22  05:00:00,18.6,20.0498061916216 
 05/22  05:10:00,18.5,20.093953384916995 
 05/22  05:20:00,18.5,19.977255153285144 
 05/22  05:30:00,18.7,20.49945563940969 
 05/22  05:40:00,18.8,20.760294020854514 
 05/22  05:50:00,19.1,20.92520178837149 
 05/22  06:00:00,18.9,20.912077025352745 
 05/22  06:10:00,18.7,20.73151380796062 
 05/22  06:20:00,18.7,20.51318647161688 
 05/22  06:30:00,18.8,20.611211384979428 
 05/22  06:40:00,19.0,20.799977707677834 
 05/22  06:50:00,19.1,20.942784008273259 
 05/22  07:00:00,19.4,20.98785624648886 
 05/22  07:10:00,19.6,20.95804430082481 
 05/22  07:20:00,19.4,20.914382293319354 
 05/22  07:30:00,19.9,21.21854796156449 
 05/22  07:40:00,20.3,21.491760337458357 
 05/22  07:50:00,20.8,21.839231997766615 
 05/22  08:00:00,21.5,22.233435086835983 
 05/22  08:10:00,21.9,22.489128812850159 
 05/22  08:20:00,21.9,22.618130090784 
 05/22  08:30:00,22.3,22.75163858216713 
 05/22  08:40:00,23.2,23.146290150804036 
 05/22  08:50:00,23.4,23.440524303894095 
 05/22  09:00:00,24.1,23.609059133113964 
 05/22  09:10:00,25.0,24.34702147332879 
 05/22  09:20:00,25.5,24.632578502452895 
 05/22  09:30:00,25.0,24.67979226778686 
 05/22  09:40:00,25.7,25.051627623422463 
 05/22  09:50:00,26.0,25.121837661104374 
 05/22  10:00:00,26.6,26.001391502259247 
 05/22  10:10:00,26.6,25.81369309524591 
 05/22  10:20:00,26.7,26.009554141084718 
 05/22  10:30:00,27.1,26.28543513166776 
 05/22  10:40:00,27.3,26.54421276124379 
 05/22  10:50:00,27.4,26.782788141798528 
 05/22  11:00:00,27.3,26.13154099871732 
 05/22  11:10:00,27.6,27.011485285144443 
 05/22  11:20:00,27.6,26.445712412570324 
 05/22  11:30:00,27.3,26.55600378572741 
 05/22  11:40:00,28.2,27.459370300993287 
 05/22  11:50:00,29.1,27.982637859613246 
 05/22  12:00:00,29.4,28.309841357006197 
 05/22  12:10:00,29.8,28.156569925389328 
 05/22  12:20:00,29.7,28.52157260203695 
 05/22  12:30:00,30.0,28.74275663774322 
 05/22  12:40:00,30.4,29.53541184181908 
 05/22  12:50:00,30.5,28.78757663092711 
 05/22  13:00:00,29.7,28.476004692643778 
 05/22  13:10:00,30.4,29.320785753774389 
 05/22  13:20:00,31.1,29.720276562240696 
 05/22  13:30:00,30.8,29.191794233202225 
 05/22  13:40:00,32.3,30.131279122468606 
 05/22  13:50:00,32.2,30.85451008460075 
 05/22  14:00:00,32.4,29.943778459997416 
 05/22  14:10:00,31.5,30.3449530517014 
 05/22  14:20:00,32.7,30.387080225317339 
 05/22  14:30:00,32.5,30.275120316162945 
 05/22  14:40:00,32.8,31.499411710710399 
 05/22  14:50:00,33.1,31.646466914725634 
 05/22  15:00:00,33.2,31.328978878241988 
 05/22  15:10:00,33.7,31.435988878086989 
 05/22  15:20:00,33.5,31.403994137153405 
 05/22  15:30:00,33.4,31.704717164252238 
 05/22  15:40:00,33.3,31.341678344914464 
 05/22  15:50:00,33.8,31.35762007215747 
 05/22  16:00:00,33.7,32.34597837254693 
 05/22  16:10:00,34.1,31.593700246497954 
 05/22  16:20:00,34.0,31.414516459740296 
 05/22  16:30:00,34.9,31.985353352202496 
 05/22  16:40:00,35.3,32.43007638519703 
 05/22  16:50:00,34.5,31.461038830243774 
 05/22  17:00:00,34.4,32.075581904085328 
 05/22  17:10:00,35.1,32.95316938581439 
 05/22  17:20:00,35.3,32.312360367683847 
 05/22  17:30:00,35.1,32.458748000774509 
 05/22  17:40:00,35.0,32.746048602509507 
 05/22  17:50:00,34.7,32.20016106505976 
 05/22  18:00:00,34.8,32.21137230605032 
 05/22  18:10:00,35.6,32.726205205316308 
 05/22  18:20:00,34.2,31.983391969143065 
 05/22  18:30:00,33.9,31.670957985053549 
 05/22  18:40:00,33.7,31.316625314950195 
 05/22  18:50:00,33.2,31.046334787393687 
 05/22  19:00:00,32.9,31.17632858406978 
 05/22  19:10:00,32.5,30.75257399716802 
 05/22  19:20:00,32.3,30.77786762555858 
 05/22  19:30:00,31.9,30.583126385586064 
 05/22  19:40:00,31.4,30.31165351647823 
 05/22  19:50:00,30.6,30.143084578740806 
 05/22  20:00:00,29.8,29.557678411503156 
 05/22  20:10:00,29.7,29.297443948515878 
 05/22  20:20:00,29.2,29.06861511101303 
 05/22  20:30:00,29.0,28.889153879704236 
 05/22  20:40:00,29.0,28.870328477251947 
 05/22  20:50:00,29.2,28.914714914778974 
 05/22  21:00:00,29.2,28.862277465187107 
 05/22  21:10:00,29.0,28.83443602102596 
 05/22  21:20:00,29.1,28.969248569435636 
 05/22  21:30:00,29.0,28.91070375248042 
 05/22  21:40:00,29.4,29.071364806085513 
 05/22  21:50:00,29.4,28.94891175973448 
 05/22  22:00:00,28.8,28.595367421342578 
 05/22  22:10:00,28.6,28.317657044338497 
 05/22  22:20:00,28.6,28.152501106697938 
 05/22  22:30:00,28.5,28.18636200701035 
 05/22  22:40:00,28.5,28.125875404171095 
 05/22  22:50:00,28.4,28.13140132654602 
 05/22  23:00:00,27.9,27.925210852046523 
 05/22  23:10:00,27.5,27.649482600573017 
 05/22  23:20:00,27.5,27.542049156048379 
 05/22  23:30:00,27.6,27.561016614174326 
 05/22  23:40:00,27.4,27.4367689576385 
 05/22  23:50:00,27.1,27.270127914924588 
 05/22  24:00:00,27.2,27.240648448470404 
 05/23  00:10:00,27.2,27.281723673843243 
 05/23  00:20:00,27.5,27.36209561366076 
 05/23  00:30:00,27.3,27.301276337185358 
 05/23  00:40:00,27.6,27.377137371162758 
 05/23  00:50:00,27.5,27.339176800307177 
 05/23  01:00:00,27.3,27.247625606296464 
 05/23  01:10:00,27.2,27.16930621613163 
 05/23  01:20:00,26.9,26.992609864760906 
 05/23  01:30:00,26.6,26.700326383596356 
 05/23  01:40:00,26.3,26.454761629023645 
 05/23  01:50:00,26.1,26.368320159235507 
 05/23  02:00:00,25.9,26.400710646014379 
 05/23  02:10:00,25.8,26.393690726804363 
 05/23  02:20:00,25.6,26.06744676323696 
 05/23  02:30:00,24.8,25.375231538474535 
 05/23  02:40:00,24.4,25.026190956885409 
 05/23  02:50:00,24.1,24.810901273554238 
 05/23  03:00:00,24.1,24.728664936411627 
 05/23  03:10:00,23.8,24.528011815569316 
 05/23  03:20:00,23.6,24.239563645153554 
 05/23  03:30:00,23.8,24.9550955266804 
 05/23  03:40:00,23.6,24.65914189453023 
 05/23  03:50:00,23.9,24.766907166223029 
 05/23  04:00:00,23.7,24.680800462400179 
 05/23  04:10:00,23.5,24.554073526230014 
 05/23  04:20:00,23.4,24.202919044306623 
 05/23  04:30:00,23.4,24.185791465730039 
 05/23  04:40:00,23.1,24.142959982318958 
 05/23  04:50:00,23.3,24.106341769557799 
 05/23  05:00:00,23.1,23.824128522709136 
 05/23  05:10:00,23.3,23.886900418619395 
 05/23  05:20:00,23.3,24.042838971162597 
 05/23  05:30:00,23.4,24.176602801332547 
 05/23  05:40:00,23.4,24.474194698818175 
 05/23  05:50:00,22.7,24.11945520087604 
 05/23  06:00:00,22.2,23.717486386806628 
 05/23  06:10:00,22.2,23.226501790742569 
 05/23  06:20:00,22.1,22.93829712568781 
 05/23  06:30:00,22.1,22.94424176749309 
 05/23  06:40:00,22.2,22.98565351236624 
 05/23  06:50:00,22.0,22.775895276004659 
 05/23  07:00:00,22.2,23.025861592258378 
 05/23  07:10:00,22.5,23.283363949372246 
 05/23  07:20:00,22.8,23.801876502133149 
 05/23  07:30:00,23.6,24.183060045445904 
 05/23  07:40:00,24.1,24.397848173584657 
 05/23  07:50:00,24.4,24.6809568651589 
 05/23  08:00:00,25.5,25.09674229964757 
 05/23  08:10:00,25.9,25.46055718630027 
 05/23  08:20:00,26.1,25.72061516396067 
 05/23  08:30:00,26.3,25.97822974584877 
 05/23  08:40:00,26.5,26.015011962683677 
 05/23  08:50:00,26.9,26.477835030235619 
 05/23  09:00:00,27.3,26.91092921758895 
 05/23  09:10:00,27.2,26.9299071651562 
 05/23  09:20:00,27.3,26.709262506681964 
 05/23  09:30:00,27.8,27.025438509191859 
 05/23  09:40:00,27.7,27.35748821136592 
 05/23  09:50:00,27.3,27.16123057885193 
 05/23  10:00:00,27.1,26.89416577184073 
 05/23  10:10:00,28.2,27.62120562905043 
 05/23  10:20:00,28.9,28.309786278857687 
 05/23  10:30:00,28.7,28.32236481221023 
 05/23  10:40:00,29.4,28.74099995755128 
 05/23  10:50:00,29.2,28.31171102941206 
 05/23  11:00:00,29.6,28.454972566468354 
 05/23  11:10:00,29.8,29.006840728074744 
 05/23  11:20:00,29.4,28.972802165354897 
 05/23  11:30:00,30.2,29.34034798873889 
 05/23  11:40:00,30.8,29.60444969637833 
 05/23  11:50:00,31.2,30.470018152425568 
 05/23  12:00:00,31.0,29.78991599570761 
 05/23  12:10:00,30.1,29.55669945461801 
 05/23  12:20:00,31.0,30.30774051020957 
 05/23  12:30:00,31.2,30.33986917700455 
 05/23  12:40:00,31.1,30.675559438429269 
 05/23  12:50:00,31.6,30.80909666422229 
 05/23  13:00:00,32.4,31.68053896529437 
 05/23  13:10:00,31.7,30.43874621087492 
 05/23  13:20:00,32.2,30.493581571201977 
 05/23  13:30:00,32.2,30.534584472292015 
 05/23  13:40:00,32.1,30.72707833367495 
 05/23  13:50:00,32.6,31.54274658198007 
 05/23  14:00:00,32.9,31.588630262672099 
 05/23  14:10:00,32.9,31.657614443484929 
 05/23  14:20:00,33.5,31.783801000840908 
 05/23  14:30:00,34.0,32.7333038953017 
 05/23  14:40:00,34.1,32.94633618999299 
 05/23  14:50:00,33.9,31.985648309819369 
 05/23  15:00:00,34.1,32.31157129235858 
 05/23  15:10:00,33.2,31.631626323741476 
 05/23  15:20:00,33.5,31.483522170992857 
 05/23  15:30:00,33.7,32.74035647266765 
 05/23  15:40:00,34.2,31.594785824738986 
 05/23  15:50:00,33.8,32.467330530076498 
 05/23  16:00:00,34.3,32.84802538448372 
 05/23  16:10:00,33.9,32.784899527766828 
 05/23  16:20:00,34.5,33.40582514176941 
 05/23  16:30:00,34.3,32.61479402253339 
 05/23  16:40:00,34.4,32.06010254188296 
 05/23  16:50:00,34.3,32.00860232870323 
 05/23  17:00:00,33.9,32.07442461794649 
 05/23  17:10:00,33.5,31.35765116121351 
 05/23  17:20:00,33.6,31.651791135121873 
 05/23  17:30:00,33.3,31.64213102645781 
 05/23  17:40:00,33.2,31.049292462412187 
 05/23  17:50:00,33.1,30.749875154738569 
 05/23  18:00:00,33.1,30.956017091261474 
 05/23  18:10:00,33.0,31.957581696361254 
 05/23  18:20:00,32.8,31.16482836291576 
 05/23  18:30:00,32.8,31.0616433582511 
 05/23  18:40:00,32.7,31.33162015062585 
 05/23  18:50:00,32.6,31.301123259943315 
 05/23  19:00:00,32.4,30.889585848466504 
 05/23  19:10:00,32.4,30.620354980600778 
 05/23  19:20:00,32.3,30.499361633343285 
 05/23  19:30:00,32.0,30.207977222088478 
 05/23  19:40:00,31.8,30.4788739519252 
 05/23  19:50:00,31.8,30.759050395149648 
 05/23  20:00:00,31.8,30.535392764828534 
 05/23  20:10:00,31.2,30.257816417881366 
 05/23  20:20:00,31.3,30.09656600462882 
 05/23  20:30:00,30.8,30.11531988561305 
 05/23  20:40:00,30.1,29.887185613026007 
 05/23  20:50:00,30.7,29.671232679276956 
 05/23  21:00:00,30.4,29.245444384289386 
 05/23  21:10:00,30.3,30.01708851912769 
 05/23  21:20:00,30.0,29.893014512842027 
 05/23  21:30:00,28.1,28.263278620744697 
 05/23  21:40:00,23.0,23.523512268364806 
 05/23  21:50:00,20.7,21.395160623048967 
 05/23  22:00:00,19.4,21.264841859022256 
 05/23  22:10:00,19.2,20.00508965363207 
 05/23  22:20:00,19.3,20.424710397019916 
 05/23  22:30:00,19.0,20.639469334707607 
 05/23  22:40:00,19.1,21.33265699416794 
 05/23  22:50:00,19.3,20.9221497155781 
 05/23  23:00:00,19.4,20.893851213456708 
 05/23  23:10:00,19.7,21.380083978417824 
 05/23  23:20:00,19.6,20.708353332360319 
 05/23  23:30:00,19.8,20.849490942750934 
 05/23  23:40:00,19.8,20.714760601785924 
 05/23  23:50:00,19.8,20.73069009200643 
 05/23  24:00:00,19.9,20.774241743721939 
 05/24  00:10:00,20.0,20.596701585362419 
 05/24  00:20:00,20.1,21.079628416733138 
 05/24  00:30:00,20.1,20.928824167915928 
 05/24  00:40:00,19.8,20.727801926466076 
 05/24  00:50:00,19.0,20.774314937428394 
 05/24  01:00:00,18.9,20.964872725855185 
 05/24  01:10:00,18.8,19.835352976620887 
 05/24  01:20:00,18.7,19.67493897616415 
 05/24  01:30:00,18.8,19.869952402271609 
 05/24  01:40:00,18.9,19.763279180989885 
 05/24  01:50:00,18.9,19.987221616613668 
 05/24  02:00:00,18.9,20.96696267692804 
 05/24  02:10:00,18.8,21.04960702491474 
 05/24  02:20:00,18.8,20.70551317378021 
 05/24  02:30:00,18.8,20.002861047853267 
 05/24  02:40:00,18.9,20.25617700662042 
 05/24  02:50:00,19.1,21.069477981026023 
 05/24  03:00:00,19.2,21.042614778990527 
 05/24  03:10:00,19.3,20.956376348788614 
 05/24  03:20:00,19.3,20.886499922608779 
 05/24  03:30:00,18.9,20.949833077200286 
 05/24  03:40:00,18.8,19.489635718705804 
 05/24  03:50:00,18.8,20.378406087829224 
 05/24  04:00:00,18.8,19.675240612208634 
 05/24  04:10:00,18.8,20.02532398533262 
 05/24  04:20:00,18.6,20.40262080951147 
 05/24  04:30:00,18.5,20.405037214048318 
 05/24  04:40:00,18.3,20.299523340353326 
 05/24  04:50:00,18.4,20.173934869016266 
 05/24  05:00:00,18.3,20.13645816525912 
 05/24  05:10:00,18.4,20.423365286090939 
 05/24  05:20:00,18.3,20.23859647580257 
 05/24  05:30:00,18.3,20.142054185596295 
 05/24  05:40:00,18.5,20.405388630321644 
 05/24  05:50:00,18.6,20.53312916595101 
 05/24  06:00:00,18.8,20.58999945075457 
 05/24  06:10:00,18.8,20.55139142223981 
 05/24  06:20:00,18.8,20.49007690810593 
 05/24  06:30:00,18.8,20.486487484549845 
 05/24  06:40:00,19.0,20.61674565128914 
 05/24  06:50:00,19.0,20.443189623605947 
 05/24  07:00:00,19.0,20.534881974786477 
 05/24  07:10:00,19.1,20.687004136067065 
 05/24  07:20:00,19.2,20.610260004913156 
 05/24  07:30:00,19.3,20.346208440040525 
 05/24  07:40:00,19.7,20.75682292228322 
 05/24  07:50:00,20.2,21.104798182999575 
 05/24  08:00:00,20.8,21.3000118665422 
 05/24  08:10:00,21.0,21.53369507873674 
 05/24  08:20:00,21.4,21.745104298038247 
 05/24  08:30:00,22.0,22.04288136365373 
 05/24  08:40:00,21.8,22.096610199545034 
 05/24  08:50:00,22.0,22.148707298145668 
 05/24  09:00:00,22.4,22.340196553781735 
 05/24  09:10:00,22.9,22.76789874424729 
 05/24  09:20:00,23.5,23.241011008895215 
 05/24  09:30:00,23.4,23.289264680863174 
 05/24  09:40:00,23.8,23.313044438261465 
 05/24  09:50:00,24.2,23.66278838973379 
 05/24  10:00:00,25.0,24.002565958350727 
 05/24  10:10:00,25.5,24.707161128300645 
 05/24  10:20:00,25.9,25.206057071471287 
 05/24  10:30:00,25.6,24.96973937809989 
 05/24  10:40:00,25.8,25.137517894701884 
 05/24  10:50:00,26.0,25.59920149674874 
 05/24  11:00:00,26.6,25.560893766932279 
 05/24  11:10:00,26.3,25.746619862449589 
 05/24  11:20:00,26.2,25.56769359606703 
 05/24  11:30:00,26.5,25.81134868081243 
 05/24  11:40:00,26.6,25.962787795579059 
 05/24  11:50:00,26.4,25.465831062888236 
 05/24  12:00:00,27.4,26.505263895713509 
 05/24  12:10:00,27.2,26.391308104711486 
 05/24  12:20:00,28.0,27.03629785628068 
 05/24  12:30:00,28.5,27.34144185095512 
 05/24  12:40:00,28.8,27.17256651253371 
 05/24  12:50:00,28.5,27.084760944746014 
 05/24  13:00:00,29.3,27.701842589623305 
 05/24  13:10:00,29.6,27.780645998057545 
 05/24  13:20:00,29.7,27.794949353105524 
 05/24  13:30:00,29.9,28.928508898877518 
 05/24  13:40:00,30.8,29.149991726489178 
 05/24  13:50:00,30.5,29.020422488245374 
 05/24  14:00:00,29.8,28.949307782775454 
 05/24  14:10:00,30.1,29.148014404410213 
 05/24  14:20:00,30.9,29.828744369596384 
 05/24  14:30:00,30.7,29.473455649009776 
 05/24  14:40:00,30.3,29.081008654212654 
 05/24  14:50:00,29.9,29.19188660396983 
 05/24  15:00:00,30.8,29.57608122988663 
 05/24  15:10:00,31.1,29.741432438830814 
 05/24  15:20:00,30.5,29.591031715658123 
 05/24  15:30:00,31.2,29.306186512317919 
 05/24  15:40:00,30.9,29.42025765045681 
 05/24  15:50:00,32.1,30.079805649609925 
 05/24  16:00:00,31.6,29.292017748978318 
 05/24  16:10:00,31.4,29.033270551155434 
 05/24  16:20:00,31.2,28.98833509628784 
 05/24  16:30:00,31.4,29.072579524927705 
 05/24  16:40:00,31.4,29.085020257005885 
 05/24  16:50:00,32.4,29.588158543967624 
 05/24  17:00:00,32.6,29.796089504346605 
 05/24  17:10:00,31.9,29.437139846133975 
 05/24  17:20:00,31.4,29.156620269667088 
 05/24  17:30:00,30.9,29.061968162070877 
 05/24  17:40:00,30.2,28.895195223034397 
 05/24  17:50:00,30.0,29.00903471954686 
 05/24  18:00:00,29.6,28.703853427244789 
 05/24  18:10:00,29.3,28.57023508187036 
 05/24  18:20:00,29.1,28.563366529806296 
 05/24  18:30:00,28.9,28.320167368725114 
 05/24  18:40:00,28.8,28.042000937456309 
 05/24  18:50:00,28.7,28.133608440742227 
 05/24  19:00:00,28.7,28.04942266206043 
 05/24  19:10:00,28.5,27.968430259849059 
 05/24  19:20:00,28.5,27.8731426385296 
 05/24  19:30:00,28.4,27.709673372145489 
 05/24  19:40:00,28.3,27.667880416090406 
 05/24  19:50:00,28.2,27.41858073606409 
 05/24  20:00:00,28.1,27.261284637858716 
 05/24  20:10:00,27.9,27.28884831098372 
