2019,5,4,3,40,0.108,0.0,0.0,21.66,48.01,0.622,12.83,87253.41
2019,5,4,3,50,0.215,0.0,0.0,21.91,51.15,1.215,353.7,87257.48
2019,5,4,4,0,0.0,0.0,0.0,21.43,51.12,0.865,37.39,87275.37
2019,5,4,4,10,0.046,0.0,0.0,21.29,49.92,1.072,53.99,87244.4
2019,5,4,4,20,0.365,0.0,0.0,21.69,48.87,1.877,63.33,87250.84000000001
2019,5,4,4,30,0.114,0.0,0.0,21.72,49.68,1.597,54.99,87250.15
2019,5,4,4,40,0.0,0.0,0.0,21.29,51.25,1.382,59.32,87253.33
2019,5,4,4,50,0.015,0.0,0.0,21.1,50.13,1.392,47.0,87279.6
2019,5,4,5,0,0.03,0.0,0.0,21.17,51.59,0.682,5.725,87274.55
2019,5,4,5,10,0.0,0.0,0.0,20.81,52.62,2.355,338.8,87289.43000000001
2019,5,4,5,20,0.0,0.0,0.0,20.67,53.71,2.022,322.0,87310.58
2019,5,4,5,30,0.0,0.0,0.0,20.26,55.07,2.853,333.5,87309.79999999999
2019,5,4,5,40,0.038,0.0,0.0,20.29,54.39,2.87,334.2,87300.73
2019,5,4,5,50,0.335,0.0,0.0,20.71,52.92,2.455,346.3,87289.36
2019,5,4,6,0,0.312,0.0,0.0,20.84,51.52,1.378,52.0,87291.8
2019,5,4,6,10,0.267,0.001,0.0,21.01,49.89,1.148,31.2,87295.03
2019,5,4,6,20,0.148,3.562,2.832,21.07,51.87,2.423,10.99,87318.84999999999
2019,5,4,6,30,6.096,14.25,11.28,20.9,51.66,1.24,25.29,87350.73
2019,5,4,6,40,38.31,32.67,24.65,21.13,49.75,1.11,57.67,87335.14
2019,5,4,6,50,73.32,54.77,37.95,21.14,51.32,0.808,12.25,87372.0
2019,5,4,7,0,108.1,79.5,51.26,21.09,51.73,0.95,16.39,87385.05
2019,5,4,7,10,122.3,98.4,61.72,21.41,50.78,1.457,315.8,87393.98999999999
